"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Prison and Probation Service","Outside London","AA/AO","Heterosexual / straight","17555","16580","28740","28880"
"In post","2023","HM Prison and Probation Service","Outside London","AA/AO","LGBO","1500","1455","28930","29890"
"In post","2023","HM Prison and Probation Service","Outside London","AA/AO","Undeclared","1490","1365","29050","30410"
"In post","2023","HM Prison and Probation Service","Outside London","AA/AO","Unknown","5205","4845","28590","28880"
"In post","2023","HM Prison and Probation Service","Outside London","EO","Heterosexual / straight","4485","4290","32870","34170"
"In post","2023","HM Prison and Probation Service","Outside London","EO","LGBO","310","305","33150","35710"
"In post","2023","HM Prison and Probation Service","Outside London","EO","Undeclared","545","515","33970","35710"
"In post","2023","HM Prison and Probation Service","Outside London","EO","Unknown","835","775","33300","34170"
"In post","2023","HM Prison and Probation Service","Outside London","G6/G7","Heterosexual / straight","505","495","74270","70230"
"In post","2023","HM Prison and Probation Service","Outside London","G6/G7","LGBO","35","35","69890","68140"
"In post","2023","HM Prison and Probation Service","Outside London","G6/G7","Undeclared","55","55","74080","69070"
"In post","2023","HM Prison and Probation Service","Outside London","G6/G7","Unknown","40","40","73330","68140"
"In post","2023","HM Prison and Probation Service","Outside London","SCS level","Heterosexual / straight","45","45","107390","106090"
"In post","2023","HM Prison and Probation Service","Outside London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Outside London","SEO/HEO","Heterosexual / straight","4895","4675","41790","40660"
"In post","2023","HM Prison and Probation Service","Outside London","SEO/HEO","LGBO","370","360","40820","40660"
"In post","2023","HM Prison and Probation Service","Outside London","SEO/HEO","Undeclared","555","530","42930","40660"
"In post","2023","HM Prison and Probation Service","Outside London","SEO/HEO","Unknown","595","555","40310","39720"
"In post","2023","HM Prison and Probation Service","Outside London","Unknown","Heterosexual / straight","14095","13110","30290","29050"
"In post","2023","HM Prison and Probation Service","Outside London","Unknown","LGBO","1130","1095","28870","25300"
"In post","2023","HM Prison and Probation Service","Outside London","Unknown","Undeclared","1030","950","31930","29050"
"In post","2023","HM Prison and Probation Service","Outside London","Unknown","Unknown","2855","2575","27520","25400"
"In post","2023","HM Prison and Probation Service","Unknown","AA/AO","Heterosexual / straight","40","40","27130","28880"
"In post","2023","HM Prison and Probation Service","Unknown","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Unknown","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","AA/AO","Heterosexual / straight","490","445","26720","26920"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","AA/AO","LGBO","25","20","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","AA/AO","Undeclared","80","70","26480","26920"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","AA/AO","Unknown","390","355","26750","26920"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","EO","Heterosexual / straight","1035","975","32770","32540"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","EO","LGBO","65","65","32690","32540"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","EO","Undeclared","155","145","32870","32540"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","EO","Unknown","640","605","32770","32540"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","G6/G7","Heterosexual / straight","1565","1495","69020","65230"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","G6/G7","LGBO","125","125","68410","65230"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","G6/G7","Undeclared","210","200","69390","65230"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","G6/G7","Unknown","510","495","68080","65230"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","SCS level","Heterosexual / straight","175","170","90220","84260"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","SCS level","LGBO","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","SCS level","Unknown","35","35","92990","84160"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","Heterosexual / straight","2460","2370","42370","39880"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","LGBO","140","140","42260","39790"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","Undeclared","335","320","42680","42060"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","Unknown","1145","1100","41930","39790"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","Heterosexual / straight","9125","8020","22530","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","LGBO","735","690","22550","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","Undeclared","1025","870","22550","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","Unknown","7465","6530","22540","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","EO","Heterosexual / straight","7895","7350","28290","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","EO","LGBO","615","595","28150","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","EO","Undeclared","785","710","28530","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","EO","Unknown","4155","3895","28220","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","Heterosexual / straight","4600","4445","60560","57970"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","LGBO","275","270","59800","57970"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","Undeclared","485","460","60700","57970"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","Unknown","1010","970","59870","57970"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","Heterosexual / straight","195","190","84960","78430"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","Undeclared","20","15","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","Unknown","35","35","92270","81820"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","Heterosexual / straight","13400","12815","37740","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","LGBO","930","915","36960","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","Undeclared","1430","1355","37880","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","Unknown","4590","4430","37150","35000"
"In post","2023","HM Treasury (excl. agencies)","London","AA/AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","London","EO","Heterosexual / straight","130","125","27850","28380"
"In post","2023","HM Treasury (excl. agencies)","London","EO","LGBO","10","10","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","London","EO","Undeclared","20","20","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","London","EO","Unknown","10","10","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","London","G6/G7","Heterosexual / straight","640","625","58350","54440"
"In post","2023","HM Treasury (excl. agencies)","London","G6/G7","LGBO","70","70","57990","54130"
"In post","2023","HM Treasury (excl. agencies)","London","G6/G7","Undeclared","100","100","58390","55230"
"In post","2023","HM Treasury (excl. agencies)","London","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","London","SCS level","Heterosexual / straight","110","105","82700","78620"
"In post","2023","HM Treasury (excl. agencies)","London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","London","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","London","SEO/HEO","Heterosexual / straight","420","415","35480","33820"
"In post","2023","HM Treasury (excl. agencies)","London","SEO/HEO","LGBO","65","65","34290","33630"
"In post","2023","HM Treasury (excl. agencies)","London","SEO/HEO","Undeclared","85","85","35410","33820"
"In post","2023","HM Treasury (excl. agencies)","London","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Outside London","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Outside London","EO","Heterosexual / straight","50","50","25310","25460"
"In post","2023","HM Treasury (excl. agencies)","Outside London","EO","LGBO","5","5","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Outside London","G6/G7","Heterosexual / straight","60","60","56050","53550"
"In post","2023","HM Treasury (excl. agencies)","Outside London","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Outside London","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Outside London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Outside London","SEO/HEO","Heterosexual / straight","75","70","31460","30510"
"In post","2023","HM Treasury (excl. agencies)","Outside London","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Outside London","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","G6/G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Health and Safety Executive","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","SEO/HEO","Heterosexual / straight","60","60","45060","45170"
"In post","2023","Health and Safety Executive","London","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","London","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","London","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","Outside London","AA/AO","Heterosexual / straight","220","200","22870","23500"
"In post","2023","Health and Safety Executive","Outside London","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Outside London","AA/AO","Undeclared","40","35","23140","23500"
"In post","2023","Health and Safety Executive","Outside London","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2023","Health and Safety Executive","Outside London","EO","Heterosexual / straight","335","315","28180","27320"
"In post","2023","Health and Safety Executive","Outside London","EO","LGBO","35","35","27460","27320"
"In post","2023","Health and Safety Executive","Outside London","EO","Undeclared","70","65","28380","27350"
"In post","2023","Health and Safety Executive","Outside London","EO","Unknown","45","40","28320","27350"
"In post","2023","Health and Safety Executive","Outside London","G6/G7","Heterosexual / straight","400","390","61390","57370"
"In post","2023","Health and Safety Executive","Outside London","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2023","Health and Safety Executive","Outside London","G6/G7","Undeclared","85","80","63930","59400"
"In post","2023","Health and Safety Executive","Outside London","G6/G7","Unknown","45","45","59880","57570"
"In post","2023","Health and Safety Executive","Outside London","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Health and Safety Executive","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Outside London","SEO/HEO","Heterosexual / straight","955","910","44480","40840"
"In post","2023","Health and Safety Executive","Outside London","SEO/HEO","LGBO","60","60","39050","36110"
"In post","2023","Health and Safety Executive","Outside London","SEO/HEO","Undeclared","195","185","44790","42940"
"In post","2023","Health and Safety Executive","Outside London","SEO/HEO","Unknown","110","105","45250","41560"
"In post","2023","Home Office","London","AA/AO","Heterosexual / straight","1175","1035","25940","26400"
"In post","2023","Home Office","London","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2023","Home Office","London","AA/AO","Undeclared","190","165","25920","26400"
"In post","2023","Home Office","London","AA/AO","Unknown","615","605","26120","26400"
"In post","2023","Home Office","London","EO","Heterosexual / straight","2775","2545","30380","30140"
"In post","2023","Home Office","London","EO","LGBO","80","80","30120","29890"
"In post","2023","Home Office","London","EO","Undeclared","420","375","30610","30200"
"In post","2023","Home Office","London","EO","Unknown","1140","1110","30090","29890"
"In post","2023","Home Office","London","G6/G7","Heterosexual / straight","2060","2005","64040","59720"
"In post","2023","Home Office","London","G6/G7","LGBO","135","135","63100","59290"
"In post","2023","Home Office","London","G6/G7","Undeclared","300","295","64590","61540"
"In post","2023","Home Office","London","G6/G7","Unknown","435","430","62860","59290"
"In post","2023","Home Office","London","SCS level","Heterosexual / straight","220","220","91220","83280"
"In post","2023","Home Office","London","SCS level","LGBO","15","15","[c]","[c]"
"In post","2023","Home Office","London","SCS level","Undeclared","20","15","[c]","[c]"
"In post","2023","Home Office","London","SCS level","Unknown","25","25","[c]","[c]"
"In post","2023","Home Office","London","SEO/HEO","Heterosexual / straight","3350","3250","40200","39170"
"In post","2023","Home Office","London","SEO/HEO","LGBO","165","160","40440","43000"
"In post","2023","Home Office","London","SEO/HEO","Undeclared","475","455","40760","43000"
"In post","2023","Home Office","London","SEO/HEO","Unknown","935","925","39500","36840"
"In post","2023","Home Office","London","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Home Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","London","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Home Office","London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Home Office","Outside London","AA/AO","Heterosexual / straight","3930","3430","22190","22400"
"In post","2023","Home Office","Outside London","AA/AO","LGBO","185","175","22240","22400"
"In post","2023","Home Office","Outside London","AA/AO","Undeclared","400","335","22170","22400"
"In post","2023","Home Office","Outside London","AA/AO","Unknown","2935","2775","22370","22400"
"In post","2023","Home Office","Outside London","EO","Heterosexual / straight","7720","7125","26640","25980"
"In post","2023","Home Office","Outside London","EO","LGBO","425","410","26310","25880"
"In post","2023","Home Office","Outside London","EO","Undeclared","1060","955","27150","26410"
"In post","2023","Home Office","Outside London","EO","Unknown","3645","3505","26380","25880"
"In post","2023","Home Office","Outside London","G6/G7","Heterosexual / straight","1050","1025","57800","54260"
"In post","2023","Home Office","Outside London","G6/G7","LGBO","55","55","56740","54260"
"In post","2023","Home Office","Outside London","G6/G7","Undeclared","115","115","57870","54260"
"In post","2023","Home Office","Outside London","G6/G7","Unknown","230","225","59070","55880"
"In post","2023","Home Office","Outside London","SCS level","Heterosexual / straight","50","50","85880","79530"
"In post","2023","Home Office","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Outside London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Home Office","Outside London","SEO/HEO","Heterosexual / straight","4770","4595","35090","32310"
"In post","2023","Home Office","Outside London","SEO/HEO","LGBO","265","260","35010","32310"
"In post","2023","Home Office","Outside London","SEO/HEO","Undeclared","640","615","35420","33350"
"In post","2023","Home Office","Outside London","SEO/HEO","Unknown","675","660","34920","32160"
"In post","2023","Home Office","Outside London","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Home Office","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Home Office","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Home Office","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","Unknown","Heterosexual / straight","95","95","[c]","[c]"
"In post","2023","Home Office","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2023","Home Office","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2023","Home Office","Unknown","EO","Heterosexual / straight","95","85","28020","26780"
"In post","2023","Home Office","Unknown","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Home Office","Unknown","EO","Undeclared","30","25","[c]","[c]"
"In post","2023","Home Office","Unknown","EO","Unknown","30","25","28660","25750"
"In post","2023","Home Office","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Home Office","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","G6/G7","Heterosexual / straight","40","40","60110","55940"
"In post","2023","Institute for Apprenticeships and Technical Education","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Outside London","G6/G7","Heterosexual / straight","90","85","53780","51460"
"In post","2023","Institute for Apprenticeships and Technical Education","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Outside London","G6/G7","Unknown","20","15","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Outside London","SEO/HEO","Heterosexual / straight","65","60","36330","37710"
"In post","2023","Institute for Apprenticeships and Technical Education","Outside London","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Outside London","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Outside London","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2023","Intellectual Property Office","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","London","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Intellectual Property Office","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","London","G6/G7","Unknown","10","5","[c]","[c]"
"In post","2023","Intellectual Property Office","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","London","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Intellectual Property Office","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","London","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Intellectual Property Office","Outside London","AA/AO","Heterosexual / straight","110","100","22940","23100"
"In post","2023","Intellectual Property Office","Outside London","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2023","Intellectual Property Office","Outside London","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Intellectual Property Office","Outside London","AA/AO","Unknown","65","55","22940","23100"
