"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Attorney General's Departments","Corporate Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Corporate Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Corporate Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Corporate Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Corporate Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Corporate Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Corporate Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Corporate Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","EO","Heterosexual / straight","40","40","28040","26620"
"In post","2023","Attorney General's Departments","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","G6","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","SEO","Heterosexual / straight","50","50","41650","41400"
"In post","2023","Attorney General's Departments","Counter Fraud","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Counter Fraud","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","EO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","G7","Heterosexual / straight","40","40","56820","55850"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","HEO","Heterosexual / straight","45","40","33740","33100"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","SEO","Heterosexual / straight","45","45","42350","41580"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","AO","Heterosexual / straight","55","50","22890","22870"
"In post","2023","Attorney General's Departments","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","AO","Unknown","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","EO","Heterosexual / straight","55","50","27750","27440"
"In post","2023","Attorney General's Departments","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","HEO","Heterosexual / straight","35","35","32790","32660"
"In post","2023","Attorney General's Departments","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","EO","Heterosexual / straight","35","35","27760","27760"
"In post","2023","Attorney General's Departments","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","G7","Heterosexual / straight","35","35","55810","54690"
"In post","2023","Attorney General's Departments","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","HEO","Heterosexual / straight","70","65","32630","32590"
"In post","2023","Attorney General's Departments","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","SEO","Heterosexual / straight","35","30","39830","38940"
"In post","2023","Attorney General's Departments","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Intelligence Analysis","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Intelligence Analysis","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Intelligence Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Intelligence Analysis","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Intelligence Analysis","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Intelligence Analysis","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Intelligence Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","EO","Heterosexual / straight","200","200","29500","28200"
"In post","2023","Attorney General's Departments","Legal","EO","LGBO","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","EO","Undeclared","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","EO","Unknown","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","G6","Heterosexual / straight","625","580","69740","67650"
"In post","2023","Attorney General's Departments","Legal","G6","LGBO","50","50","71670","68690"
"In post","2023","Attorney General's Departments","Legal","G6","Undeclared","65","60","70160","68520"
"In post","2023","Attorney General's Departments","Legal","G6","Unknown","285","255","71430","68960"
"In post","2023","Attorney General's Departments","Legal","G7","Heterosexual / straight","2565","2395","55810","54100"
"In post","2023","Attorney General's Departments","Legal","G7","LGBO","135","130","55640","54100"
"In post","2023","Attorney General's Departments","Legal","G7","Undeclared","150","140","56060","54230"
"In post","2023","Attorney General's Departments","Legal","G7","Unknown","710","625","58200","56450"
"In post","2023","Attorney General's Departments","Legal","HEO","Heterosexual / straight","145","140","39810","37530"
"In post","2023","Attorney General's Departments","Legal","HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","HEO","Unknown","50","50","37070","35000"
"In post","2023","Attorney General's Departments","Legal","SCS level","Heterosexual / straight","185","175","88730","84760"
"In post","2023","Attorney General's Departments","Legal","SCS level","LGBO","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","SCS level","Unknown","60","55","89150","84250"
"In post","2023","Attorney General's Departments","Legal","SEO","Heterosexual / straight","195","190","39700","38760"
"In post","2023","Attorney General's Departments","Legal","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","SEO","Unknown","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","AO","Heterosexual / straight","1155","1080","23190","22870"
"In post","2023","Attorney General's Departments","Operational Delivery","AO","LGBO","80","80","22750","22870"
"In post","2023","Attorney General's Departments","Operational Delivery","AO","Undeclared","55","55","23400","23650"
"In post","2023","Attorney General's Departments","Operational Delivery","AO","Unknown","235","200","23510","22870"
"In post","2023","Attorney General's Departments","Operational Delivery","EO","Heterosexual / straight","1040","975","28380","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","EO","LGBO","85","80","28150","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","EO","Undeclared","55","50","28630","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","EO","Unknown","270","240","29040","28850"
"In post","2023","Attorney General's Departments","Operational Delivery","G6","Heterosexual / straight","35","35","71900","70530"
"In post","2023","Attorney General's Departments","Operational Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","G7","Heterosexual / straight","65","60","56180","55850"
"In post","2023","Attorney General's Departments","Operational Delivery","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","HEO","Heterosexual / straight","230","220","32870","32660"
"In post","2023","Attorney General's Departments","Operational Delivery","HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","HEO","Unknown","55","50","33360","33300"
"In post","2023","Attorney General's Departments","Operational Delivery","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","SEO","Heterosexual / straight","110","105","40310","39710"
"In post","2023","Attorney General's Departments","Operational Delivery","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","SEO","Unknown","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","G7","Heterosexual / straight","45","40","56450","55850"
"In post","2023","Attorney General's Departments","Policy","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
