"Status","Year","Organisation","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Tyneside","Outside London","140","125","31290","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Wandsworth","London","10","10","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Westminster","London","165","160","44000","39360"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Aberdeen City and Aberdeenshire","Outside London","15","15","33220","32070"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","75","70","25370","22150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Outside London","25","25","32300","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","Outside London","100","95","29890","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Central Hampshire","Outside London","30","30","31240","29150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cheshire East","Outside London","25","20","34230","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","60","60","32390","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Devon CC","Outside London","215","205","28220","24920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Dorset","Outside London","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Dumfries and Galloway","Outside London","10","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Cumbria","Outside London","190","180","26020","22150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Kent","Outside London","40","35","30590","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","Outside London","10","10","33080","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","Outside London","30","30","30350","29150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gloucestershire CC","Outside London","80","75","31600","26030"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gwynedd","Outside London","65","55","28240","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","London","15","15","38850","38060"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Heart of Essex","Outside London","35","35","31930","29740"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Hertfordshire CC","Outside London","10","10","34280","32480"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","London","45","45","35330","32720"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","20","20","29480","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","Outside London","20","20","35850","33810"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire CC","Outside London","20","20","35900","34950"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Manchester","Outside London","20","20","33070","29740"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Mid Kent","Outside London","25","25","30550","29150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Mid Lancashire","Outside London","90","85","30680","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire CC","Outside London","140","135","31890","26990"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North and West Norfolk","Outside London","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","Outside London","15","15","33230","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Nottingham","Outside London","10","10","31060","26380"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Oxfordshire CC","Outside London","10","10","40190","37980"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Perth and Kinross, and Stirling","Outside London","45","45","30810","26320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Powys","Outside London","20","15","35260","34150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Scottish Borders","Outside London","15","15","33620","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire","Outside London","45","40","35170","31110"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Somerset CC","Outside London","30","30","37050","37300"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Ayrshire","Outside London","15","15","30730","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Lanarkshire","Outside London","15","15","34280","33810"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Nottinghamshire","Outside London","20","20","30190","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West Wales","Outside London","155","145","28980","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South and West Derbyshire","Outside London","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Staffordshire CC","Outside London","95","90","27530","22150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Suffolk CC","Outside London","45","45","33480","31840"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Tyneside","Outside London","55","50","33200","29180"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Surrey","Outside London","655","630","34130","29240"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Sussex (North East)","Outside London","25","25","34070","30990"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Westminster","London","20","20","44260","47300"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Wiltshire","Outside London","10","10","31150","26850"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Worcestershire CC","Outside London","170","155","30710","27500"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","York","Outside London","130","130","27000","24920"
"In post","2023","Attorney General's Office","Attorney General's Departments","Westminster","London","50","50","50950","43000"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Belfast","Outside London","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Darlington","Outside London","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Manchester","Outside London","60","60","42750","39930"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Westminster","London","140","140","48800","53010"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Ards and North Down","Outside London","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Belfast","Outside London","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Birmingham","Outside London","60","60","62460","53420"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Bristol, City of","Outside London","130","125","48520","51290"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","45","45","46640","51290"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","City of Edinburgh","Outside London","10","10","41920","38460"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Dorset","Outside London","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Glasgow City","Outside London","375","365","37590","33020"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester South East","Outside London","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester South West","Outside London","85","85","43080","38460"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Leeds","Outside London","65","60","44220","41050"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Liverpool","Outside London","30","30","33080","33020"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Manchester","Outside London","155","155","47200","50690"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Milton Keynes","Outside London","70","65","35000","34320"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","North Hampshire","Outside London","25","25","42870","37110"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Norwich and East Norfolk","Outside London","45","45","50140","51290"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Portsmouth","Outside London","10","10","34880","34320"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Sheffield","Outside London","45","40","43740","39580"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Tower Hamlets","London","1185","1155","56250","56430"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Tyneside","Outside London","335","310","29490","24860"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Unknown","165","160","42460","36460"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Cumbria","Outside London","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Westminster","London","2375","2335","52630","55790"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","York","Outside London","575","550","34310","33020"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Birmingham","Outside London","45","45","30770","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Blackpool","Outside London","5","5","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Bristol, City of","Outside London","25","25","30240","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","35","35","30760","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Central Hampshire","Outside London","10","10","30750","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","City of Edinburgh","Outside London","20","20","30310","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Glasgow City","Outside London","30","30","31190","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Greater Manchester South West","Outside London","45","45","30670","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Hackney and Newham","London","30","30","30990","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Leeds","Outside London","50","50","30800","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Liverpool","Outside London","15","15","30870","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Manchester","Outside London","40","40","30190","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Nottingham","Outside London","20","20","31100","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Sheffield","Outside London","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","South Hampshire","Outside London","5","5","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Tower Hamlets","London","60","60","30620","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Tyneside","Outside London","40","40","30530","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Unknown","Unknown","10","10","[c]","[c]"
