"Status","Year","Age","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Digital, Culture, Media and Sport (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Education (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Education (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Education (excl. agencies)","Outside London","EO","5","5","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for International Trade","London","EO","5","5","[c]","[c]"
"In post","2023","16-19","Department for International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","EO","5","5","[c]","[c]"
"In post","2023","16-19","Department for Transport (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Outside London","AA/AO","55","55","21750","21690"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Outside London","EO","15","15","28120","28120"
"In post","2023","16-19","Department of Health and Social Care (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Disclosure Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Driver and Vehicle Licensing Agency","Outside London","AA/AO","80","70","20610","19000"
"In post","2023","16-19","Driver and Vehicle Licensing Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Driver and Vehicle Standards Agency","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","16-19","Driver and Vehicle Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Education Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","FCDO Services","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","FCDO Services","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","FCDO Services","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","FCDO Services","Outside London","Unknown","25","25","23190","22750"
"In post","2023","16-19","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","16-19","Government Legal Department","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Outside London","AA/AO","20","20","21610","21780"
"In post","2023","16-19","HM Land Registry","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","London","AA/AO","10","10","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Outside London","AA/AO","260","260","26570","28880"
"In post","2023","16-19","HM Prison and Probation Service","Outside London","Unknown","30","25","19990","19090"
"In post","2023","16-19","HM Prison and Probation Service","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","London","AA/AO","10","10","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","155","145","22520","22520"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Outside London","EO","10","10","27750","27650"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","16-19","Home Office","London","AA/AO","20","15","26400","26400"
"In post","2023","16-19","Home Office","London","EO","10","10","[c]","[c]"
"In post","2023","16-19","Home Office","Outside London","AA/AO","85","80","22400","22400"
"In post","2023","16-19","Home Office","Outside London","EO","20","20","25810","25750"
"In post","2023","16-19","Home Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Maritime and Coastguard Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Met Office","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Outside London","AA/AO","30","30","22010","22220"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Outside London","EO","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Crime Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Savings and Investments","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Gas and Electricity Markets","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Public Guardian","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2023","16-19","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Planning Inspectorate","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Royal Fleet Auxiliary","Unknown","Unknown","30","30","19370","17400"
"In post","2023","16-19","Rural Payments Agency","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","16-19","Scottish Courts and Tribunals Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government (excl. agencies)","Outside London","AA/AO","15","15","22760","22760"
"In post","2023","16-19","Scottish Prison Service","Outside London","AA/AO","15","15","23460","24710"
"In post","2023","16-19","Scottish Public Pensions Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Serious Fraud Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Social Security Scotland","Outside London","AA/AO","15","15","22720","22180"
"In post","2023","16-19","Student Awards Agency for Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Submarine Delivery Agency","Outside London","Unknown","20","20","19220","18280"
"In post","2023","16-19","The Insolvency Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The National Archives","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","Outside London","AA/AO","15","10","20880","21200"
"In post","2023","16-19","UK Statistics Authority","Outside London","EO","15","15","24840","24840"
"In post","2023","16-19","Valuation Office Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","Outside London","AA/AO","15","15","22520","22520"
"In post","2023","16-19","Valuation Office Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Vehicle Certification Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Welsh Government (excl. agencies)","Outside London","AA/AO","10","10","22670","22150"
"In post","2023","20-29","Accountant in Bankruptcy","Outside London","AA/AO","10","10","22920","22180"
"In post","2023","20-29","Accountant in Bankruptcy","Outside London","EO","5","5","[c]","[c]"
"In post","2023","20-29","Accountant in Bankruptcy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","Outside London","EO","35","35","25400","25160"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","Outside London","SEO/HEO","15","15","33230","32110"
"In post","2023","20-29","Animal and Plant Health Agency","London","EO","10","10","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","Outside London","AA/AO","245","245","23270","22150"
"In post","2023","20-29","Animal and Plant Health Agency","Outside London","EO","195","195","27380","25920"
"In post","2023","20-29","Animal and Plant Health Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Animal and Plant Health Agency","Outside London","SEO/HEO","105","105","33770","33830"
"In post","2023","20-29","Animal and Plant Health Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Office","London","AA/AO","5","5","[c]","[c]"
"In post","2023","20-29","Attorney General's Office","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Office","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Building Digital UK","London","EO","5","5","[c]","[c]"
"In post","2023","20-29","Building Digital UK","London","G6/G7","10","10","55450","53030"
"In post","2023","20-29","Building Digital UK","London","SEO/HEO","20","20","36450","35620"
"In post","2023","20-29","Building Digital UK","Outside London","EO","5","5","[c]","[c]"
"In post","2023","20-29","Building Digital UK","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Building Digital UK","Outside London","SEO/HEO","15","15","33640","31880"
"In post","2023","20-29","Cabinet Office (excl. agencies)","London","AA/AO","35","35","25280","25280"
"In post","2023","20-29","Cabinet Office (excl. agencies)","London","EO","155","155","28330","28370"
"In post","2023","20-29","Cabinet Office (excl. agencies)","London","G6/G7","240","240","57500","56430"
"In post","2023","20-29","Cabinet Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","London","SEO/HEO","380","375","38060","35650"
"In post","2023","20-29","Cabinet Office (excl. agencies)","Outside London","AA/AO","90","90","21730","21720"
"In post","2023","20-29","Cabinet Office (excl. agencies)","Outside London","EO","90","90","25250","24610"
"In post","2023","20-29","Cabinet Office (excl. agencies)","Outside London","G6/G7","40","40","52140","51290"
"In post","2023","20-29","Cabinet Office (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","Outside London","SEO/HEO","155","155","34580","33020"
"In post","2023","20-29","Cabinet Office (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office (excl. agencies)","Unknown","EO","25","25","25340","24610"
"In post","2023","20-29","Cabinet Office (excl. agencies)","Unknown","G6/G7","10","10","56300","55790"
"In post","2023","20-29","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","20","20","37310","38050"
"In post","2023","20-29","Central Civil Service Fast Stream","London","SEO/HEO","1105","1100","30720","30130"
"In post","2023","20-29","Central Civil Service Fast Stream","Outside London","SEO/HEO","360","360","30470","30130"
"In post","2023","20-29","Central Civil Service Fast Stream","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AA/AO","15","15","21520","22150"
"In post","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","55","55","25950","25920"
"In post","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO/HEO","45","45","31110","30350"
"In post","2023","20-29","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Charity Commission","London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","20-29","Charity Commission","Outside London","AA/AO","10","10","21500","21100"
"In post","2023","20-29","Charity Commission","Outside London","EO","25","25","25330","25300"
"In post","2023","20-29","Charity Commission","Outside London","SEO/HEO","25","25","31250","30170"
"In post","2023","20-29","Companies House","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Companies House","Outside London","AA/AO","80","75","22130","21380"
"In post","2023","20-29","Companies House","Outside London","EO","40","40","29320","29470"
"In post","2023","20-29","Companies House","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Companies House","Outside London","SEO/HEO","35","35","38240","37350"
"In post","2023","20-29","Competition and Markets Authority","London","AA/AO","20","20","23200","23200"
"In post","2023","20-29","Competition and Markets Authority","London","EO","20","20","27880","27550"
"In post","2023","20-29","Competition and Markets Authority","London","G6/G7","40","40","56820","55130"
"In post","2023","20-29","Competition and Markets Authority","London","SEO/HEO","70","70","35830","34110"
"In post","2023","20-29","Competition and Markets Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Competition and Markets Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Competition and Markets Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Competition and Markets Authority","Outside London","SEO/HEO","15","15","36010","34110"
"In post","2023","20-29","Criminal Injuries Compensation Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Criminal Injuries Compensation Authority","Outside London","AA/AO","25","25","21780","21780"
"In post","2023","20-29","Criminal Injuries Compensation Authority","Outside London","EO","15","15","25830","25830"
"In post","2023","20-29","Criminal Injuries Compensation Authority","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","20-29","Crown Commercial Service","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Crown Commercial Service","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Crown Commercial Service","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Crown Commercial Service","Outside London","EO","30","30","25970","26410"
"In post","2023","20-29","Crown Commercial Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Crown Commercial Service","Outside London","SEO/HEO","65","65","33910","32210"
"In post","2023","20-29","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","255","245","23540","23700"
"In post","2023","20-29","Crown Office and Procurator Fiscal Service","Outside London","EO","145","140","29700","28700"
"In post","2023","20-29","Crown Office and Procurator Fiscal Service","Outside London","G6/G7","105","105","52600","52360"
"In post","2023","20-29","Crown Office and Procurator Fiscal Service","Outside London","SEO/HEO","65","65","35110","34730"
"In post","2023","20-29","Crown Prosecution Service","London","AA/AO","130","130","23780","24480"
"In post","2023","20-29","Crown Prosecution Service","London","EO","110","110","28260","28200"
"In post","2023","20-29","Crown Prosecution Service","London","G6/G7","20","20","55300","54100"
"In post","2023","20-29","Crown Prosecution Service","London","SEO/HEO","60","60","36120","32980"
"In post","2023","20-29","Crown Prosecution Service","Outside London","AA/AO","420","415","22700","22870"
"In post","2023","20-29","Crown Prosecution Service","Outside London","EO","300","300","27280","26900"
"In post","2023","20-29","Crown Prosecution Service","Outside London","G6/G7","80","80","50690","49050"
"In post","2023","20-29","Crown Prosecution Service","Outside London","SEO/HEO","125","125","35760","38760"
"In post","2023","20-29","Defence Electronics and Components Agency","Outside London","AA/AO","25","25","19260","19840"
"In post","2023","20-29","Defence Electronics and Components Agency","Outside London","EO","20","20","26940","27250"
"In post","2023","20-29","Defence Electronics and Components Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Defence Equipment and Support","London","AA/AO","5","5","[c]","[c]"
"In post","2023","20-29","Defence Equipment and Support","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Defence Equipment and Support","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Defence Equipment and Support","Outside London","AA/AO","655","655","23210","21890"
"In post","2023","20-29","Defence Equipment and Support","Outside London","EO","220","215","26550","26000"
"In post","2023","20-29","Defence Equipment and Support","Outside London","G6/G7","15","15","51360","52500"
"In post","2023","20-29","Defence Equipment and Support","Outside London","SEO/HEO","910","905","34320","32500"
"In post","2023","20-29","Defence Equipment and Support","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Defence Science and Technology Laboratory","Outside London","AA/AO","95","95","20540","19430"
"In post","2023","20-29","Defence Science and Technology Laboratory","Outside London","EO","130","130","24780","24630"
"In post","2023","20-29","Defence Science and Technology Laboratory","Outside London","G6/G7","45","45","48040","49260"
"In post","2023","20-29","Defence Science and Technology Laboratory","Outside London","SEO/HEO","900","900","32730","30650"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AA/AO","15","15","25900","25900"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","105","105","29030","28720"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","570","570","57140","55120"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","950","950","39350","41060"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","AA/AO","10","10","22440","22440"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","EO","65","65","25560","25410"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G6/G7","55","55","52320","50680"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SEO/HEO","275","275","34810","31450"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","London","EO","70","70","28320","27780"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G6/G7","155","155","54700","53030"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SEO/HEO","295","295","37360","35620"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","EO","15","15","25220","24780"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","G6/G7","10","10","53110","52570"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","SEO/HEO","45","45","34210","33580"
"In post","2023","20-29","Department for Education (excl. agencies)","London","AA/AO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Education (excl. agencies)","London","EO","70","70","30120","29530"
"In post","2023","20-29","Department for Education (excl. agencies)","London","G6/G7","145","145","56330","55020"
"In post","2023","20-29","Department for Education (excl. agencies)","London","SEO/HEO","285","280","39600","41440"
"In post","2023","20-29","Department for Education (excl. agencies)","Outside London","AA/AO","10","10","22020","22020"
"In post","2023","20-29","Department for Education (excl. agencies)","Outside London","EO","200","195","26240","25900"
"In post","2023","20-29","Department for Education (excl. agencies)","Outside London","G6/G7","110","110","51870","51360"
"In post","2023","20-29","Department for Education (excl. agencies)","Outside London","SEO/HEO","565","560","34670","33950"
"In post","2023","20-29","Department for Education (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","90","90","28260","29080"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6/G7","140","140","54750","54330"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO/HEO","540","535","36320","33830"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","AA/AO","15","10","21160","22150"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","85","85","25570","25920"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6/G7","55","55","49990","49400"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO/HEO","350","350","33200","30320"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","London","EO","120","120","29490","29280"
"In post","2023","20-29","Department for International Trade","London","G6/G7","240","240","56590","55370"
"In post","2023","20-29","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","London","SEO/HEO","650","650","38420","36260"
"In post","2023","20-29","Department for International Trade","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","Outside London","EO","25","25","25370","25660"
"In post","2023","20-29","Department for International Trade","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Department for International Trade","Outside London","SEO/HEO","80","80","34140","31920"
"In post","2023","20-29","Department for International Trade","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Department for International Trade","Overseas","SEO/HEO","20","20","38630","39450"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","London","EO","70","70","29030","28850"
