"Status","Year","Ethnicity","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Knowledge and Information Management","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Legal","Heterosexual / straight","60","55","54040","52360"
"In post","2023","Undeclared","Legal","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Legal","Undeclared","290","270","50980","50000"
"In post","2023","Undeclared","Legal","Unknown","60","55","53440","56080"
"In post","2023","Undeclared","Medicine","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","Undeclared","50","40","69620","60200"
"In post","2023","Undeclared","Medicine","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Operational Delivery","Heterosexual / straight","1815","1675","30040","28120"
"In post","2023","Undeclared","Operational Delivery","LGBO","175","160","29770","28120"
"In post","2023","Undeclared","Operational Delivery","Undeclared","6210","5715","31220","28120"
"In post","2023","Undeclared","Operational Delivery","Unknown","1695","1460","29670","28120"
"In post","2023","Undeclared","Operational Research","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Operational Research","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Other","Heterosexual / straight","80","75","33030","28490"
"In post","2023","Undeclared","Other","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Other","Undeclared","360","335","32750","28120"
"In post","2023","Undeclared","Other","Unknown","145","130","37790","31920"
"In post","2023","Undeclared","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning Inspectors","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Policy","Heterosexual / straight","175","170","48060","43650"
"In post","2023","Undeclared","Policy","LGBO","30","25","[c]","[c]"
"In post","2023","Undeclared","Policy","Undeclared","745","720","50130","49080"
"In post","2023","Undeclared","Policy","Unknown","215","210","54480","54980"
"In post","2023","Undeclared","Project Delivery","Heterosexual / straight","95","95","45800","43760"
"In post","2023","Undeclared","Project Delivery","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Undeclared","505","485","48230","43320"
"In post","2023","Undeclared","Project Delivery","Unknown","100","95","48300","44770"
"In post","2023","Undeclared","Property","Heterosexual / straight","35","30","43120","40190"
"In post","2023","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Property","Undeclared","225","215","40330","37590"
"In post","2023","Undeclared","Property","Unknown","30","30","[c]","[c]"
"In post","2023","Undeclared","Psychology","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Psychology","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Science and Engineering","Heterosexual / straight","60","60","41010","38610"
"In post","2023","Undeclared","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Science and Engineering","Undeclared","430","415","43130","42620"
"In post","2023","Undeclared","Science and Engineering","Unknown","335","325","47390","49260"
"In post","2023","Undeclared","Security","Heterosexual / straight","35","35","36280","34780"
"In post","2023","Undeclared","Security","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Security","Undeclared","375","365","38010","38920"
"In post","2023","Undeclared","Security","Unknown","45","45","44700","40840"
"In post","2023","Undeclared","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Statistics","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Statistics","Undeclared","60","55","44120","40260"
"In post","2023","Undeclared","Statistics","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Tax","Heterosexual / straight","70","70","40270","35000"
"In post","2023","Undeclared","Tax","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Tax","Undeclared","490","455","44390","40820"
"In post","2023","Undeclared","Tax","Unknown","115","110","43270","36990"
"In post","2023","Undeclared","Unknown","Heterosexual / straight","70","70","45760","39110"
"In post","2023","Undeclared","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Undeclared","365","350","48540","43270"
"In post","2023","Undeclared","Unknown","Unknown","90","85","38840","33830"
"In post","2023","Undeclared","Veterinarian","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Heterosexual / straight","55","55","43170","37980"
"In post","2023","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Commercial","Unknown","635","620","41570","37300"
"In post","2023","Unknown","Communications","Heterosexual / straight","30","30","45270","44590"
"In post","2023","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Communications","Unknown","630","615","44790","41550"
"In post","2023","Unknown","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Heterosexual / straight","55","50","39190","35330"
"In post","2023","Unknown","Counter Fraud","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Unknown","815","780","33640","31280"
"In post","2023","Unknown","Digital, Data and Technology","Heterosexual / straight","160","155","39520","37660"
"In post","2023","Unknown","Digital, Data and Technology","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","Undeclared","90","90","42200","41790"
"In post","2023","Unknown","Digital, Data and Technology","Unknown","3255","3205","44350","40970"
"In post","2023","Unknown","Economics","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Economics","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Economics","Unknown","300","300","45540","39150"
"In post","2023","Unknown","Finance","Heterosexual / straight","75","75","38650","34950"
"In post","2023","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Undeclared","35","35","41030","36660"
"In post","2023","Unknown","Finance","Unknown","965","930","40830","37720"
"In post","2023","Unknown","Geography","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Geography","Unknown","110","105","30570","28070"
"In post","2023","Unknown","Human Resources","Heterosexual / straight","100","95","40050","37010"
"In post","2023","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Undeclared","35","35","38050","37000"
"In post","2023","Unknown","Human Resources","Unknown","1240","1205","39510","34970"
"In post","2023","Unknown","Inspector of Education and Training","Heterosexual / straight","40","40","62300","52750"
"In post","2023","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","Unknown","295","290","33720","30080"
"In post","2023","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","International Trade","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Unknown","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","International Trade","Unknown","510","500","47760","42510"
"In post","2023","Unknown","Knowledge and Information Management","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Unknown","195","190","37380","34300"
"In post","2023","Unknown","Legal","Heterosexual / straight","120","115","51730","51640"
"In post","2023","Unknown","Legal","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Legal","Undeclared","35","30","46010","45960"
"In post","2023","Unknown","Legal","Unknown","1270","1195","49480","49050"
"In post","2023","Unknown","Medicine","Heterosexual / straight","35","35","52340","41660"
"In post","2023","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medicine","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Medicine","Unknown","365","305","52200","40590"
"In post","2023","Unknown","Operational Delivery","Heterosexual / straight","1770","1615","29510","28120"
"In post","2023","Unknown","Operational Delivery","LGBO","125","120","31220","28880"
"In post","2023","Unknown","Operational Delivery","Undeclared","640","580","31880","29700"
"In post","2023","Unknown","Operational Delivery","Unknown","37300","34965","28000","25880"
"In post","2023","Unknown","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Research","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Operational Research","Unknown","200","195","34010","30650"
"In post","2023","Unknown","Other","Heterosexual / straight","100","90","34270","29100"
"In post","2023","Unknown","Other","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Other","Undeclared","50","50","37960","37770"
"In post","2023","Unknown","Other","Unknown","3135","3065","38090","35500"
"In post","2023","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Unknown","30","30","51390","48660"
"In post","2023","Unknown","Policy","Heterosexual / straight","210","200","49840","49540"
"In post","2023","Unknown","Policy","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","Policy","Undeclared","80","80","48430","45000"
"In post","2023","Unknown","Policy","Unknown","3940","3875","47790","43650"
"In post","2023","Unknown","Project Delivery","Heterosexual / straight","140","135","48070","42510"
"In post","2023","Unknown","Project Delivery","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Undeclared","60","60","53080","45150"
"In post","2023","Unknown","Project Delivery","Unknown","1680","1645","44230","41360"
"In post","2023","Unknown","Property","Heterosexual / straight","75","70","35690","33200"
"In post","2023","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Undeclared","30","25","[c]","[c]"
"In post","2023","Unknown","Property","Unknown","975","930","34760","31270"
"In post","2023","Unknown","Psychology","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Psychology","Unknown","170","155","35670","31310"
"In post","2023","Unknown","Science and Engineering","Heterosexual / straight","85","80","37050","35200"
"In post","2023","Unknown","Science and Engineering","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Undeclared","115","105","42960","39750"
"In post","2023","Unknown","Science and Engineering","Unknown","900","880","36820","32800"
"In post","2023","Unknown","Security","Heterosexual / straight","80","75","33310","27550"
"In post","2023","Unknown","Security","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Undeclared","40","40","44220","43150"
"In post","2023","Unknown","Security","Unknown","1285","1270","34330","30090"
"In post","2023","Unknown","Social Research","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","Unknown","155","150","42690","39360"
"In post","2023","Unknown","Statistics","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Undeclared","15","10","[c]","[c]"
"In post","2023","Unknown","Statistics","Unknown","280","275","41280","39300"
"In post","2023","Unknown","Tax","Heterosexual / straight","110","100","40390","35000"
"In post","2023","Unknown","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","Undeclared","60","55","43570","38390"
"In post","2023","Unknown","Tax","Unknown","3420","3270","32650","28130"
"In post","2023","Unknown","Unknown","Heterosexual / straight","85","80","44400","38050"
"In post","2023","Unknown","Unknown","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Undeclared","850","825","47230","43280"
"In post","2023","Unknown","Unknown","Unknown","6880","6645","38180","33520"
"In post","2023","Unknown","Veterinarian","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Unknown","20","20","[c]","[c]"
"In post","2023","White","Commercial","Heterosexual / straight","4630","4465","48240","42210"
"In post","2023","White","Commercial","LGBO","275","270","43790","39150"
"In post","2023","White","Commercial","Undeclared","315","300","44570","42210"
"In post","2023","White","Commercial","Unknown","520","505","52310","50650"
"In post","2023","White","Communications","Heterosexual / straight","2365","2265","44180","41050"
"In post","2023","White","Communications","LGBO","220","220","42800","41500"
"In post","2023","White","Communications","Undeclared","165","160","42120","39020"
"In post","2023","White","Communications","Unknown","140","135","43760","41020"
"In post","2023","White","Corporate Finance","Heterosexual / straight","35","35","53090","49260"
"In post","2023","White","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Heterosexual / straight","5140","4740","31670","28120"
"In post","2023","White","Counter Fraud","LGBO","355","340","31400","28120"
"In post","2023","White","Counter Fraud","Undeclared","450","400","30500","28120"
"In post","2023","White","Counter Fraud","Unknown","705","610","31380","28120"
"In post","2023","White","Digital, Data and Technology","Heterosexual / straight","12495","12125","45060","41680"
"In post","2023","White","Digital, Data and Technology","LGBO","935","925","43260","38790"
"In post","2023","White","Digital, Data and Technology","Undeclared","1020","985","43420","40600"
"In post","2023","White","Digital, Data and Technology","Unknown","950","910","41800","38470"
"In post","2023","White","Economics","Heterosexual / straight","1120","1090","51110","53460"
"In post","2023","White","Economics","LGBO","125","125","46930","40480"
"In post","2023","White","Economics","Undeclared","80","75","50550","54130"
"In post","2023","White","Economics","Unknown","45","45","58120","54250"
"In post","2023","White","Finance","Heterosexual / straight","6020","5740","43730","39690"
"In post","2023","White","Finance","LGBO","285","280","41930","37850"
"In post","2023","White","Finance","Undeclared","425","395","43250","39690"
"In post","2023","White","Finance","Unknown","375","355","40240","34300"
"In post","2023","White","Geography","Heterosexual / straight","285","270","34060","34370"
"In post","2023","White","Geography","LGBO","15","15","[c]","[c]"
"In post","2023","White","Geography","Undeclared","20","15","[c]","[c]"
"In post","2023","White","Geography","Unknown","15","15","[c]","[c]"
"In post","2023","White","Human Resources","Heterosexual / straight","8400","8015","40120","35360"
"In post","2023","White","Human Resources","LGBO","530","520","41820","37470"
"In post","2023","White","Human Resources","Undeclared","505","480","37590","34300"
"In post","2023","White","Human Resources","Unknown","355","335","39380","35000"
"In post","2023","White","Inspector of Education and Training","Heterosexual / straight","840","820","67060","72470"
"In post","2023","White","Inspector of Education and Training","LGBO","60","60","71120","77470"
"In post","2023","White","Inspector of Education and Training","Undeclared","30","30","[c]","[c]"
"In post","2023","White","Inspector of Education and Training","Unknown","25","20","[c]","[c]"
"In post","2023","White","Intelligence Analysis","Heterosexual / straight","2040","1955","35100","32160"
"In post","2023","White","Intelligence Analysis","LGBO","110","105","34410","31870"
"In post","2023","White","Intelligence Analysis","Undeclared","170","160","34460","31950"
"In post","2023","White","Intelligence Analysis","Unknown","110","105","37460","33830"
"In post","2023","White","Internal Audit","Heterosexual / straight","455","430","48460","45990"
"In post","2023","White","Internal Audit","LGBO","30","30","51160","50620"
"In post","2023","White","Internal Audit","Undeclared","40","40","48450","44240"
"In post","2023","White","Internal Audit","Unknown","20","20","[c]","[c]"
"In post","2023","White","International Trade","Heterosexual / straight","1010","990","49830","45250"
"In post","2023","White","International Trade","LGBO","125","125","48070","43450"
"In post","2023","White","International Trade","Undeclared","60","60","53060","55370"
"In post","2023","White","International Trade","Unknown","40","35","45990","41950"
"In post","2023","White","Knowledge and Information Management","Heterosexual / straight","1475","1400","36100","33830"
"In post","2023","White","Knowledge and Information Management","LGBO","130","125","35780","32560"
"In post","2023","White","Knowledge and Information Management","Undeclared","170","160","36660","33850"
"In post","2023","White","Knowledge and Information Management","Unknown","105","100","35640","33510"
"In post","2023","White","Legal","Heterosexual / straight","6030","5625","53320","52790"
"In post","2023","White","Legal","LGBO","400","390","54100","54100"
"In post","2023","White","Legal","Undeclared","455","420","52900","52100"
"In post","2023","White","Legal","Unknown","820","735","55910","56450"
"In post","2023","White","Medicine","Heterosexual / straight","1435","1270","54770","42510"
"In post","2023","White","Medicine","LGBO","55","55","54430","43530"
"In post","2023","White","Medicine","Undeclared","125","110","63810","49370"
"In post","2023","White","Medicine","Unknown","70","60","72630","63130"
"In post","2023","White","Operational Delivery","Heterosexual / straight","150560","138185","30520","28120"
"In post","2023","White","Operational Delivery","LGBO","10340","9985","30060","28120"
"In post","2023","White","Operational Delivery","Undeclared","12800","11400","29600","28120"
"In post","2023","White","Operational Delivery","Unknown","14470","12390","28850","28120"
"In post","2023","White","Operational Research","Heterosexual / straight","625","600","47180","46600"
"In post","2023","White","Operational Research","LGBO","65","65","40630","37880"
"In post","2023","White","Operational Research","Undeclared","40","35","43750","42070"
"In post","2023","White","Operational Research","Unknown","35","35","47790","49260"
"In post","2023","White","Other","Heterosexual / straight","8850","8265","33940","28120"
"In post","2023","White","Other","LGBO","500","485","32940","28120"
"In post","2023","White","Other","Undeclared","760","710","33430","28120"
"In post","2023","White","Other","Unknown","595","535","30390","26930"
"In post","2023","White","Planning","Heterosexual / straight","155","145","47300","44180"
"In post","2023","White","Planning","LGBO","10","10","[c]","[c]"
"In post","2023","White","Planning","Undeclared","10","10","[c]","[c]"
"In post","2023","White","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Planning Inspectors","Heterosexual / straight","350","315","58490","60050"
"In post","2023","White","Planning Inspectors","LGBO","15","15","[c]","[c]"
"In post","2023","White","Planning Inspectors","Undeclared","25","20","[c]","[c]"
"In post","2023","White","Planning Inspectors","Unknown","10","5","[c]","[c]"
"In post","2023","White","Policy","Heterosexual / straight","18075","17495","50740","50160"
"In post","2023","White","Policy","LGBO","2100","2065","48870","45750"
"In post","2023","White","Policy","Undeclared","1355","1310","48660","45560"
"In post","2023","White","Policy","Unknown","925","895","52650","51960"
"In post","2023","White","Project Delivery","Heterosexual / straight","11075","10640","46580","42140"
"In post","2023","White","Project Delivery","LGBO","665","655","45290","41800"
"In post","2023","White","Project Delivery","Undeclared","725","695","47110","42510"
"In post","2023","White","Project Delivery","Unknown","730","700","42050","38120"
"In post","2023","White","Property","Heterosexual / straight","4285","4105","39070","35020"
"In post","2023","White","Property","LGBO","175","170","37160","33990"
"In post","2023","White","Property","Undeclared","305","285","39160","35020"
"In post","2023","White","Property","Unknown","240","230","34040","31230"
"In post","2023","White","Psychology","Heterosexual / straight","1075","1035","38200","32420"
"In post","2023","White","Psychology","LGBO","70","70","35270","30940"
"In post","2023","White","Psychology","Undeclared","70","65","36180","31310"
"In post","2023","White","Psychology","Unknown","50","45","44580","45060"
"In post","2023","White","Science and Engineering","Heterosexual / straight","8055","7780","42060","40260"
"In post","2023","White","Science and Engineering","LGBO","465","460","36870","33320"
"In post","2023","White","Science and Engineering","Undeclared","760","720","40770","38200"
"In post","2023","White","Science and Engineering","Unknown","990","945","42830","39890"
"In post","2023","White","Security","Heterosexual / straight","5965","5810","34610","31060"
"In post","2023","White","Security","LGBO","250","250","36830","34170"
"In post","2023","White","Security","Undeclared","440","420","36150","37010"
"In post","2023","White","Security","Unknown","330","320","37980","37500"
"In post","2023","White","Social Research","Heterosexual / straight","980","930","45910","42610"
"In post","2023","White","Social Research","LGBO","140","135","42070","39300"
"In post","2023","White","Social Research","Undeclared","80","75","44140","40230"
"In post","2023","White","Social Research","Unknown","45","45","46070","42360"
"In post","2023","White","Statistics","Heterosexual / straight","1670","1595","46600","43250"
"In post","2023","White","Statistics","LGBO","215","210","42810","39310"
"In post","2023","White","Statistics","Undeclared","120","115","45210","42510"
"In post","2023","White","Statistics","Unknown","145","140","40170","37560"
"In post","2023","White","Tax","Heterosexual / straight","8260","7805","39980","35000"
"In post","2023","White","Tax","LGBO","705","680","36950","34700"
"In post","2023","White","Tax","Undeclared","580","535","40210","35000"
"In post","2023","White","Tax","Unknown","835","755","38970","35000"
"In post","2023","White","Unknown","Heterosexual / straight","14645","14095","44680","38520"
"In post","2023","White","Unknown","LGBO","1600","1570","41660","35310"
"In post","2023","White","Unknown","Undeclared","840","815","44970","41500"
"In post","2023","White","Unknown","Unknown","2020","1910","40020","33260"
"In post","2023","White","Veterinarian","Heterosexual / straight","250","240","43990","39140"
"In post","2023","White","Veterinarian","LGBO","10","10","[c]","[c]"
"In post","2023","White","Veterinarian","Undeclared","35","35","46850","49400"
"In post","2023","White","Veterinarian","Unknown","15","15","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data and Technology","Heterosexual / straight","130","[c]","46420","42600"
"Leaver CS","2023","Asian","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data and Technology","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Economics","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Heterosexual / straight","60","[c]","39350","37080"
"Leaver CS","2023","Asian","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Geography","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Heterosexual / straight","40","[c]","36710","33500"
"Leaver CS","2023","Asian","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
