"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Finance","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Declared disabled","Finance","AA/AO","AO","120","105","23070","22520"
"In post","2023","Declared disabled","Finance","EO","EO","175","165","28350","28090"
"In post","2023","Declared disabled","Finance","G6/G7","G6","55","55","68200","67990"
"In post","2023","Declared disabled","Finance","G6/G7","G7","145","140","56360","56180"
"In post","2023","Declared disabled","Finance","SCS level","SCS level","30","30","[c]","[c]"
"In post","2023","Declared disabled","Finance","SEO/HEO","HEO","225","210","35000","34300"
"In post","2023","Declared disabled","Finance","SEO/HEO","SEO","205","195","42280","41800"
"In post","2023","Declared disabled","Finance","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Geography","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Geography","EO","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Geography","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Geography","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Geography","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Geography","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Human Resources","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Declared disabled","Human Resources","AA/AO","AO","155","140","22820","22220"
"In post","2023","Declared disabled","Human Resources","EO","EO","335","315","28770","28080"
"In post","2023","Declared disabled","Human Resources","G6/G7","G6","100","95","68030","67150"
"In post","2023","Declared disabled","Human Resources","G6/G7","G7","270","260","55170","55150"
"In post","2023","Declared disabled","Human Resources","SCS level","SCS level","45","40","88920","82400"
"In post","2023","Declared disabled","Human Resources","SEO/HEO","HEO","470","450","34630","34300"
"In post","2023","Declared disabled","Human Resources","SEO/HEO","SEO","355","345","42130","41620"
"In post","2023","Declared disabled","Human Resources","Unknown","Unknown","15","10","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","G6/G7","G6","15","10","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","G6/G7","G7","30","30","73850","77470"
"In post","2023","Declared disabled","Inspector of Education and Training","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","SEO/HEO","SEO","30","30","51960","52750"
"In post","2023","Declared disabled","Intelligence Analysis","AA/AO","AO","10","5","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","EO","EO","150","145","28940","28480"
"In post","2023","Declared disabled","Intelligence Analysis","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","SEO/HEO","HEO","75","70","35420","34640"
"In post","2023","Declared disabled","Intelligence Analysis","SEO/HEO","SEO","35","35","43470","44270"
"In post","2023","Declared disabled","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","G6/G7","G7","15","10","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","SEO/HEO","HEO","30","30","35810","35500"
"In post","2023","Declared disabled","Internal Audit","SEO/HEO","SEO","30","30","45390","44540"
"In post","2023","Declared disabled","International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","International Trade","EO","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","International Trade","G6/G7","G6","15","15","[c]","[c]"
"In post","2023","Declared disabled","International Trade","G6/G7","G7","35","35","55070","55370"
"In post","2023","Declared disabled","International Trade","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","International Trade","SEO/HEO","HEO","35","35","34480","35010"
"In post","2023","Declared disabled","International Trade","SEO/HEO","SEO","45","45","40940","41550"
"In post","2023","Declared disabled","Knowledge and Information Management","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","AA/AO","AO","60","55","23370","22220"
"In post","2023","Declared disabled","Knowledge and Information Management","EO","EO","100","95","28510","28120"
"In post","2023","Declared disabled","Knowledge and Information Management","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","G6/G7","G7","30","30","55360","56430"
"In post","2023","Declared disabled","Knowledge and Information Management","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","SEO/HEO","HEO","85","80","34870","34170"
"In post","2023","Declared disabled","Knowledge and Information Management","SEO/HEO","SEO","35","35","41800","42510"
"In post","2023","Declared disabled","Knowledge and Information Management","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Legal","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","AA/AO","AO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Legal","EO","EO","110","105","29030","28130"
"In post","2023","Declared disabled","Legal","G6/G7","G6","115","105","72270","71340"
"In post","2023","Declared disabled","Legal","G6/G7","G7","510","465","57840","56450"
"In post","2023","Declared disabled","Legal","SCS level","SCS level","35","35","87150","85200"
"In post","2023","Declared disabled","Legal","SEO/HEO","HEO","120","115","36570","35000"
"In post","2023","Declared disabled","Legal","SEO/HEO","SEO","165","150","42270","42510"
"In post","2023","Declared disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Medicine","EO","EO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Medicine","G6/G7","G6","30","25","87640","91990"
"In post","2023","Declared disabled","Medicine","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Medicine","SCS level","SCS level","15","10","[c]","[c]"
"In post","2023","Declared disabled","Medicine","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Medicine","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Delivery","AA/AO","AA","1515","1300","21850","22080"
"In post","2023","Declared disabled","Operational Delivery","AA/AO","AO","12300","10730","23720","22220"
"In post","2023","Declared disabled","Operational Delivery","EO","EO","12515","11185","28900","28120"
"In post","2023","Declared disabled","Operational Delivery","G6/G7","G6","185","180","71720","67890"
"In post","2023","Declared disabled","Operational Delivery","G6/G7","G7","630","610","56010","55230"
"In post","2023","Declared disabled","Operational Delivery","SCS level","SCS level","80","80","96040","86670"
"In post","2023","Declared disabled","Operational Delivery","SEO/HEO","HEO","3375","3170","35180","34400"
"In post","2023","Declared disabled","Operational Delivery","SEO/HEO","SEO","1475","1415","43860","42170"
"In post","2023","Declared disabled","Operational Delivery","Unknown","Unknown","4070","3795","31140","29050"
"In post","2023","Declared disabled","Operational Research","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","G6/G7","G7","45","40","53680","49260"
"In post","2023","Declared disabled","Operational Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","SEO/HEO","HEO","35","35","33380","32670"
"In post","2023","Declared disabled","Operational Research","SEO/HEO","SEO","50","45","41420","39890"
"In post","2023","Declared disabled","Other","AA/AO","AA","140","135","20220","19770"
"In post","2023","Declared disabled","Other","AA/AO","AO","645","560","22370","21690"
"In post","2023","Declared disabled","Other","EO","EO","495","450","28530","28120"
"In post","2023","Declared disabled","Other","G6/G7","G6","35","30","72490","70550"
"In post","2023","Declared disabled","Other","G6/G7","G7","105","100","54420","54260"
"In post","2023","Declared disabled","Other","SCS level","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","Other","SEO/HEO","HEO","310","290","34610","34170"
"In post","2023","Declared disabled","Other","SEO/HEO","SEO","170","160","41220","39890"
"In post","2023","Declared disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning","EO","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Planning","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectors","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectors","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectors","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectors","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectors","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectors","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Policy","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Policy","AA/AO","AO","55","50","25960","25620"
"In post","2023","Declared disabled","Policy","EO","EO","255","245","29000","28850"
"In post","2023","Declared disabled","Policy","G6/G7","G6","325","310","68190","66790"
"In post","2023","Declared disabled","Policy","G6/G7","G7","885","860","55720","55150"
"In post","2023","Declared disabled","Policy","SCS level","SCS level","150","145","86640","79270"
"In post","2023","Declared disabled","Policy","SEO/HEO","HEO","800","780","34720","34310"
"In post","2023","Declared disabled","Policy","SEO/HEO","SEO","710","685","41720","41360"
"In post","2023","Declared disabled","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","AA/AO","AO","35","30","23800","23390"
"In post","2023","Declared disabled","Project Delivery","EO","EO","165","155","28310","28120"
"In post","2023","Declared disabled","Project Delivery","G6/G7","G6","140","140","68700","68180"
"In post","2023","Declared disabled","Project Delivery","G6/G7","G7","395","385","55100","55190"
"In post","2023","Declared disabled","Project Delivery","SCS level","SCS level","30","25","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","SEO/HEO","HEO","545","520","33920","34170"
"In post","2023","Declared disabled","Project Delivery","SEO/HEO","SEO","545","525","41430","41780"
"In post","2023","Declared disabled","Project Delivery","Unknown","Unknown","50","45","45400","41800"
"In post","2023","Declared disabled","Property","AA/AO","AA","30","30","[c]","[c]"
"In post","2023","Declared disabled","Property","AA/AO","AO","50","45","23270","22520"
"In post","2023","Declared disabled","Property","EO","EO","110","100","28100","27600"
"In post","2023","Declared disabled","Property","G6/G7","G6","30","30","67100","66700"
"In post","2023","Declared disabled","Property","G6/G7","G7","80","80","55290","55580"
"In post","2023","Declared disabled","Property","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","Property","SEO/HEO","HEO","185","175","34060","34240"
"In post","2023","Declared disabled","Property","SEO/HEO","SEO","125","120","42900","42080"
"In post","2023","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Psychology","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Psychology","AA/AO","AO","10","5","[c]","[c]"
"In post","2023","Declared disabled","Psychology","EO","EO","55","55","28740","28480"
"In post","2023","Declared disabled","Psychology","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Psychology","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Psychology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Psychology","SEO/HEO","HEO","45","45","32160","31670"
"In post","2023","Declared disabled","Psychology","SEO/HEO","SEO","30","30","46020","45510"
"In post","2023","Declared disabled","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Science and Engineering","AA/AO","AA","15","15","[c]","[c]"
"In post","2023","Declared disabled","Science and Engineering","AA/AO","AO","110","110","23960","23440"
"In post","2023","Declared disabled","Science and Engineering","EO","EO","140","135","27100","26960"
"In post","2023","Declared disabled","Science and Engineering","G6/G7","G6","30","25","[c]","[c]"
"In post","2023","Declared disabled","Science and Engineering","G6/G7","G7","305","285","53310","49460"
"In post","2023","Declared disabled","Science and Engineering","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Declared disabled","Science and Engineering","SEO/HEO","HEO","320","310","32820","32550"
"In post","2023","Declared disabled","Science and Engineering","SEO/HEO","SEO","385","365","42060","40420"
"In post","2023","Declared disabled","Science and Engineering","Unknown","Unknown","95","95","41870","42620"
"In post","2023","Declared disabled","Security","AA/AO","AA","160","150","22280","21380"
"In post","2023","Declared disabled","Security","AA/AO","AO","195","185","33050","30700"
"In post","2023","Declared disabled","Security","EO","EO","135","130","32930","28220"
"In post","2023","Declared disabled","Security","G6/G7","G6","15","15","[c]","[c]"
"In post","2023","Declared disabled","Security","G6/G7","G7","45","45","56440","56080"
"In post","2023","Declared disabled","Security","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","SEO/HEO","HEO","150","150","36610","34320"
"In post","2023","Declared disabled","Security","SEO/HEO","SEO","80","80","42260","41470"
"In post","2023","Declared disabled","Security","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Social Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","Social Research","G6/G7","G7","35","35","55850","53440"
"In post","2023","Declared disabled","Social Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","SEO/HEO","HEO","50","45","33140","31560"
"In post","2023","Declared disabled","Social Research","SEO/HEO","SEO","65","60","41720","41160"
"In post","2023","Declared disabled","Statistics","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","EO","EO","30","30","29250","29610"
"In post","2023","Declared disabled","Statistics","G6/G7","G6","25","25","[c]","[c]"
"In post","2023","Declared disabled","Statistics","G6/G7","G7","55","50","56560","55220"
"In post","2023","Declared disabled","Statistics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","SEO/HEO","HEO","90","90","33620","33880"
"In post","2023","Declared disabled","Statistics","SEO/HEO","SEO","95","90","41990","41550"
"In post","2023","Declared disabled","Tax","AA/AO","AO","155","135","22750","22520"
"In post","2023","Declared disabled","Tax","EO","EO","330","300","29040","28130"
"In post","2023","Declared disabled","Tax","G6/G7","G6","50","50","72700","71300"
"In post","2023","Declared disabled","Tax","G6/G7","G7","215","200","58910","57970"
"In post","2023","Declared disabled","Tax","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Declared disabled","Tax","SEO/HEO","HEO","560","520","35910","35000"
"In post","2023","Declared disabled","Tax","SEO/HEO","SEO","215","205","43270","42510"
"In post","2023","Declared disabled","Unknown","AA/AO","AA","205","185","23760","23340"
"In post","2023","Declared disabled","Unknown","AA/AO","AO","215","205","24980","25610"
"In post","2023","Declared disabled","Unknown","EO","EO","550","520","29720","29450"
"In post","2023","Declared disabled","Unknown","G6/G7","G6","150","145","73520","73340"
"In post","2023","Declared disabled","Unknown","G6/G7","G7","325","315","58850","57500"
"In post","2023","Declared disabled","Unknown","SCS level","SCS level","50","50","88840","83530"
"In post","2023","Declared disabled","Unknown","SEO/HEO","HEO","690","675","34810","34730"
"In post","2023","Declared disabled","Unknown","SEO/HEO","SEO","400","385","45150","43090"
"In post","2023","Declared disabled","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","AA/AO","AA","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","AA/AO","AO","195","180","23100","22330"
"In post","2023","Declared non-disabled","Commercial","EO","EO","425","405","27930","27470"
"In post","2023","Declared non-disabled","Commercial","G6/G7","G6","470","460","74310","71820"
"In post","2023","Declared non-disabled","Commercial","G6/G7","G7","1060","1035","59490","56200"
"In post","2023","Declared non-disabled","Commercial","SCS level","SCS level","215","210","113790","109330"
"In post","2023","Declared non-disabled","Commercial","SEO/HEO","HEO","980","940","34030","34170"
"In post","2023","Declared non-disabled","Commercial","SEO/HEO","SEO","1315","1275","42280","42500"
"In post","2023","Declared non-disabled","Commercial","Unknown","Unknown","130","130","43790","42620"
"In post","2023","Declared non-disabled","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","AA/AO","AO","100","95","23210","22490"
"In post","2023","Declared non-disabled","Communications","EO","EO","300","280","28530","28120"
"In post","2023","Declared non-disabled","Communications","G6/G7","G6","190","185","69210","68610"
"In post","2023","Declared non-disabled","Communications","G6/G7","G7","510","495","56680","56340"
"In post","2023","Declared non-disabled","Communications","SCS level","SCS level","65","65","88450","82650"
"In post","2023","Declared non-disabled","Communications","SEO/HEO","HEO","630","605","35230","34520"
"In post","2023","Declared non-disabled","Communications","SEO/HEO","SEO","710","685","42870","42510"
"In post","2023","Declared non-disabled","Communications","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","EO","EO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","AA/AO","AA","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","AA/AO","AO","1135","990","23170","21690"
"In post","2023","Declared non-disabled","Counter Fraud","EO","EO","3475","3180","28980","28120"
"In post","2023","Declared non-disabled","Counter Fraud","G6/G7","G6","70","70","71930","71300"
"In post","2023","Declared non-disabled","Counter Fraud","G6/G7","G7","160","150","58300","57970"
"In post","2023","Declared non-disabled","Counter Fraud","SCS level","SCS level","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","SEO/HEO","HEO","1400","1340","35760","34700"
"In post","2023","Declared non-disabled","Counter Fraud","SEO/HEO","SEO","450","430","42600","42510"
"In post","2023","Declared non-disabled","Digital, Data and Technology","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","AA/AO","AO","305","295","23070","22240"
"In post","2023","Declared non-disabled","Digital, Data and Technology","EO","EO","2015","1915","28560","28120"
"In post","2023","Declared non-disabled","Digital, Data and Technology","G6/G7","G6","1190","1170","69930","68540"
"In post","2023","Declared non-disabled","Digital, Data and Technology","G6/G7","G7","3615","3540","56360","56000"
"In post","2023","Declared non-disabled","Digital, Data and Technology","SCS level","SCS level","255","255","93960","87400"
"In post","2023","Declared non-disabled","Digital, Data and Technology","SEO/HEO","HEO","3260","3165","34960","34300"
"In post","2023","Declared non-disabled","Digital, Data and Technology","SEO/HEO","SEO","3845","3760","42460","41870"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Unknown","Unknown","35","35","38810","34810"
"In post","2023","Declared non-disabled","Economics","AA/AO","AO","35","35","22430","21200"
"In post","2023","Declared non-disabled","Economics","EO","EO","105","105","27520","28130"
"In post","2023","Declared non-disabled","Economics","G6/G7","G6","180","170","72360","71040"
"In post","2023","Declared non-disabled","Economics","G6/G7","G7","455","445","57790","56430"
"In post","2023","Declared non-disabled","Economics","SCS level","SCS level","80","75","90170","83200"
"In post","2023","Declared non-disabled","Economics","SEO/HEO","HEO","335","335","35750","35010"
"In post","2023","Declared non-disabled","Economics","SEO/HEO","SEO","145","145","43350","43430"
"In post","2023","Declared non-disabled","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","AA/AO","AA","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","AA/AO","AO","585","530","23130","22520"
"In post","2023","Declared non-disabled","Finance","EO","EO","1045","990","28290","27890"
"In post","2023","Declared non-disabled","Finance","G6/G7","G6","545","530","70060","70640"
"In post","2023","Declared non-disabled","Finance","G6/G7","G7","1305","1270","56270","56180"
"In post","2023","Declared non-disabled","Finance","SCS level","SCS level","240","230","93470","84320"
"In post","2023","Declared non-disabled","Finance","SEO/HEO","HEO","1475","1410","34930","34300"
"In post","2023","Declared non-disabled","Finance","SEO/HEO","SEO","1655","1600","43080","42510"
"In post","2023","Declared non-disabled","Finance","Unknown","Unknown","45","45","53910","48680"
"In post","2023","Declared non-disabled","Geography","AA/AO","AO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Geography","EO","EO","105","95","28390","27610"
