"Status","Year","Age","Ethnicity","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Black","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Mixed","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","20","[c]","[c]"
"In post","2023","16-19","Unknown","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Derbyshire and Nottinghamshire","Outside London","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Devon","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","East Anglia","Outside London","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","East Wales","Outside London","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Eastern Scotland","Outside London","25","25","[c]","[c]"
"In post","2023","16-19","Unknown","Essex","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","60","60","19190","18280"
"In post","2023","16-19","Unknown","Greater Manchester","Outside London","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Hampshire and Isle of Wight","Outside London","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Inner London - East","London","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Inner London - West","London","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Kent","Outside London","35","35","23370","22400"
"In post","2023","16-19","Unknown","Lancashire","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Merseyside","Outside London","25","25","[c]","[c]"
"In post","2023","16-19","Unknown","North Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Northumberland, and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Outer London - South","London","15","10","[c]","[c]"
"In post","2023","16-19","Unknown","Outer London - West and North West","London","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","South Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Southern Scotland","Outside London","20","20","[c]","[c]"
"In post","2023","16-19","Unknown","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Tees Valley and Durham","Outside London","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Unknown","Unknown","35","35","20430","17650"
"In post","2023","16-19","Unknown","West Central Scotland","Outside London","25","25","[c]","[c]"
"In post","2023","16-19","Unknown","West Midlands","Outside London","25","20","[c]","[c]"
"In post","2023","16-19","Unknown","West Wales and The Valleys","Outside London","35","30","20590","19000"
"In post","2023","16-19","Unknown","West Yorkshire","Outside London","35","35","24350","22880"
"In post","2023","16-19","White","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","White","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","30","23940","23800"
"In post","2023","16-19","White","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","Cumbria","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","White","Derbyshire and Nottinghamshire","Outside London","25","25","[c]","[c]"
"In post","2023","16-19","White","Devon","Outside London","25","25","[c]","[c]"
"In post","2023","16-19","White","Dorset and Somerset","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","White","East Anglia","Outside London","30","30","24440","23230"
"In post","2023","16-19","White","East Wales","Outside London","40","40","21870","22520"
"In post","2023","16-19","White","East Yorkshire and Northern Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","White","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","White","Essex","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","90","90","21550","20500"
"In post","2023","16-19","White","Greater Manchester","Outside London","20","20","[c]","[c]"
"In post","2023","16-19","White","Hampshire and Isle of Wight","Outside London","40","40","23500","23230"
"In post","2023","16-19","White","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","Inner London - West","London","30","30","27610","28510"
"In post","2023","16-19","White","Kent","Outside London","15","15","[c]","[c]"
"In post","2023","16-19","White","Lancashire","Outside London","15","15","[c]","[c]"
"In post","2023","16-19","White","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","White","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","White","Merseyside","Outside London","25","25","[c]","[c]"
"In post","2023","16-19","White","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","White","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","Northumberland, and Tyne and Wear","Outside London","30","30","23090","22520"
"In post","2023","16-19","White","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2023","16-19","White","Shropshire and Staffordshire","Outside London","15","15","[c]","[c]"
"In post","2023","16-19","White","South Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","White","Southern Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","White","Surrey, East and West Sussex","Outside London","15","15","[c]","[c]"
"In post","2023","16-19","White","Tees Valley and Durham","Outside London","20","20","[c]","[c]"
"In post","2023","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","West Central Scotland","Outside London","25","25","[c]","[c]"
"In post","2023","16-19","White","West Midlands","Outside London","15","15","[c]","[c]"
"In post","2023","16-19","White","West Wales and The Valleys","Outside London","60","60","21460","22150"
"In post","2023","16-19","White","West Yorkshire","Outside London","30","30","[c]","[c]"
"In post","2023","20-29","Asian","Bedfordshire and Hertfordshire","Outside London","90","90","29990","28200"
"In post","2023","20-29","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","85","85","29010","28200"
"In post","2023","20-29","Asian","Cheshire","Outside London","20","20","[c]","[c]"
"In post","2023","20-29","Asian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Derbyshire and Nottinghamshire","Outside London","195","195","28270","27890"
"In post","2023","20-29","Asian","Devon","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","East Anglia","Outside London","70","65","27210","25750"
"In post","2023","20-29","Asian","East Wales","Outside London","100","95","28980","27890"
"In post","2023","20-29","Asian","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Eastern Scotland","Outside London","50","50","30690","28970"
"In post","2023","20-29","Asian","Essex","Outside London","25","25","[c]","[c]"
"In post","2023","20-29","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","180","175","29860","28100"
"In post","2023","20-29","Asian","Greater Manchester","Outside London","485","480","28860","27890"
"In post","2023","20-29","Asian","Hampshire and Isle of Wight","Outside London","75","75","30530","28840"
"In post","2023","20-29","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","25","25","[c]","[c]"
"In post","2023","20-29","Asian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Inner London - East","London","630","625","34340","32520"
"In post","2023","20-29","Asian","Inner London - West","London","1640","1630","37370","35010"
"In post","2023","20-29","Asian","Kent","Outside London","20","20","[c]","[c]"
"In post","2023","20-29","Asian","Lancashire","Outside London","230","220","24980","22520"
"In post","2023","20-29","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","165","160","24700","23390"
"In post","2023","20-29","Asian","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Merseyside","Outside London","40","40","27430","25930"
"In post","2023","20-29","Asian","North Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Asian","North Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2023","20-29","Asian","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Northumberland, and Tyne and Wear","Outside London","125","125","26580","22520"
"In post","2023","20-29","Asian","Outer London - East and North East","London","145","140","30670","32520"
"In post","2023","20-29","Asian","Outer London - South","London","185","185","34490","32520"
"In post","2023","20-29","Asian","Outer London - West and North West","London","255","255","31460","32520"
"In post","2023","20-29","Asian","Overseas","Overseas","20","20","[c]","[c]"
"In post","2023","20-29","Asian","Shropshire and Staffordshire","Outside London","65","60","28340","28120"
"In post","2023","20-29","Asian","South Yorkshire","Outside London","100","100","26910","25880"
"In post","2023","20-29","Asian","Southern Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Surrey, East and West Sussex","Outside London","55","55","29950","28540"
"In post","2023","20-29","Asian","Tees Valley and Durham","Outside London","40","35","28800","28120"
"In post","2023","20-29","Asian","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Asian","West Central Scotland","Outside London","75","70","28250","25500"
"In post","2023","20-29","Asian","West Midlands","Outside London","1010","980","27110","25830"
"In post","2023","20-29","Asian","West Wales and The Valleys","Outside London","30","30","25490","22500"
"In post","2023","20-29","Asian","West Yorkshire","Outside London","765","740","26680","27530"
"In post","2023","20-29","Black","Bedfordshire and Hertfordshire","Outside London","25","20","[c]","[c]"
"In post","2023","20-29","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","40","40","28580","28580"
