"Status","Year","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Attorney General's Departments","East Midlands (England)","75","75","35870","28850"
"In post","2023","Asian","Attorney General's Departments","East of England","50","45","44530","40800"
"In post","2023","Asian","Attorney General's Departments","London","755","710","45290","45230"
"In post","2023","Asian","Attorney General's Departments","North East (England)","15","15","[c]","[c]"
"In post","2023","Asian","Attorney General's Departments","North West (England)","70","65","41010","44000"
"In post","2023","Asian","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Attorney General's Departments","South East (England)","40","35","40260","32660"
"In post","2023","Asian","Attorney General's Departments","South West (England)","5","5","[c]","[c]"
"In post","2023","Asian","Attorney General's Departments","Wales","10","10","[c]","[c]"
"In post","2023","Asian","Attorney General's Departments","West Midlands (England)","135","130","36410","28850"
"In post","2023","Asian","Attorney General's Departments","Yorkshire and The Humber","75","70","41930","47140"
"In post","2023","Asian","Cabinet Office","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Asian","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cabinet Office","London","545","540","46080","41870"
"In post","2023","Asian","Cabinet Office","North East (England)","10","10","[c]","[c]"
"In post","2023","Asian","Cabinet Office","North West (England)","55","55","37710","33020"
"In post","2023","Asian","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cabinet Office","Scotland","10","10","[c]","[c]"
"In post","2023","Asian","Cabinet Office","South East (England)","10","10","[c]","[c]"
"In post","2023","Asian","Cabinet Office","South West (England)","5","5","[c]","[c]"
"In post","2023","Asian","Cabinet Office","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Cabinet Office","Wales","5","5","[c]","[c]"
"In post","2023","Asian","Cabinet Office","West Midlands (England)","60","60","39710","32960"
"In post","2023","Asian","Cabinet Office","Yorkshire and The Humber","30","30","44490","35650"
"In post","2023","Asian","Chancellor's other departments","London","55","55","50180","46910"
"In post","2023","Asian","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Charity Commission","London","5","5","[c]","[c]"
"In post","2023","Asian","Charity Commission","North West (England)","5","5","[c]","[c]"
"In post","2023","Asian","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Competition and Markets Authority","London","120","120","50010","43560"
"In post","2023","Asian","Competition and Markets Authority","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Competition and Markets Authority","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","London","625","615","46190","41360"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","40","40","34330","31350"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","Scotland","10","5","[c]","[c]"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","10","10","[c]","[c]"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","35","35","34690","33430"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","Wales","50","50","39170","40500"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","West Midlands (England)","155","150","33420","31350"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport","London","130","130","47770","52760"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport","North West (England)","15","15","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","East Midlands (England)","30","30","42990","38210"
"In post","2023","Asian","Department for Education","East of England","10","10","[c]","[c]"
"In post","2023","Asian","Department for Education","London","295","285","46120","42170"
"In post","2023","Asian","Department for Education","North East (England)","15","15","[c]","[c]"
"In post","2023","Asian","Department for Education","North West (England)","125","125","37680","37590"
"In post","2023","Asian","Department for Education","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","South West (England)","15","15","[c]","[c]"
"In post","2023","Asian","Department for Education","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","West Midlands (England)","275","270","39580","37590"
"In post","2023","Asian","Department for Education","Yorkshire and The Humber","100","100","39010","37590"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","15","15","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East of England","20","20","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","London","215","210","41670","38140"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North East (England)","15","15","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North West (England)","25","25","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Scotland","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South East (England)","105","105","34270","29150"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South West (England)","40","40","32090","25920"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Wales","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","35","35","34910","30320"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","30","30","32670","30320"
"In post","2023","Asian","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","London","270","265","46040","41550"
"In post","2023","Asian","Department for International Trade","North East (England)","5","5","[c]","[c]"
"In post","2023","Asian","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Overseas","15","15","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","East of England","5","5","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","London","210","205","47050","40800"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","North West (England)","5","5","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","South West (England)","15","15","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","West Midlands (England)","60","60","37650","33990"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2023","Asian","Department for Transport","East Midlands (England)","35","35","30850","31660"
"In post","2023","Asian","Department for Transport","East of England","20","20","[c]","[c]"
"In post","2023","Asian","Department for Transport","London","350","340","46320","43750"
"In post","2023","Asian","Department for Transport","North East (England)","5","5","[c]","[c]"
"In post","2023","Asian","Department for Transport","North West (England)","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Scotland","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","South East (England)","40","40","37140","31510"
"In post","2023","Asian","Department for Transport","South West (England)","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Wales","80","75","30770","22500"
"In post","2023","Asian","Department for Transport","West Midlands (England)","120","115","28890","26960"
"In post","2023","Asian","Department for Transport","Yorkshire and The Humber","30","30","34750","31350"
"In post","2023","Asian","Department for Work and Pensions","East Midlands (England)","600","525","26100","28120"
"In post","2023","Asian","Department for Work and Pensions","East of England","385","335","28990","28120"
"In post","2023","Asian","Department for Work and Pensions","London","2350","2115","33230","32520"
"In post","2023","Asian","Department for Work and Pensions","North East (England)","235","220","30600","28120"
"In post","2023","Asian","Department for Work and Pensions","North West (England)","1175","1070","27420","28120"
"In post","2023","Asian","Department for Work and Pensions","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","Scotland","120","110","28940","28120"
"In post","2023","Asian","Department for Work and Pensions","South East (England)","360","320","30160","31280"
"In post","2023","Asian","Department for Work and Pensions","South West (England)","75","65","27450","28120"
"In post","2023","Asian","Department for Work and Pensions","Unknown","30","30","28700","28120"
"In post","2023","Asian","Department for Work and Pensions","Wales","65","65","27700","28120"
"In post","2023","Asian","Department for Work and Pensions","West Midlands (England)","1500","1355","26870","28120"
"In post","2023","Asian","Department for Work and Pensions","Yorkshire and The Humber","990","900","28590","28120"
"In post","2023","Asian","Department of Health and Social Care","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","East of England","65","65","51210","41900"
"In post","2023","Asian","Department of Health and Social Care","London","830","805","44970","41190"
"In post","2023","Asian","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","North West (England)","35","35","33700","27060"
"In post","2023","Asian","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","South East (England)","30","30","49070","41030"
"In post","2023","Asian","Department of Health and Social Care","South West (England)","45","40","43500","35570"
"In post","2023","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","West Midlands (England)","60","55","40010","29480"
"In post","2023","Asian","Department of Health and Social Care","Yorkshire and The Humber","85","80","42750","34190"
"In post","2023","Asian","Estyn","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Estyn","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Estyn","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Estyn","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","East of England","10","10","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","London","35","35","43340","34830"
"In post","2023","Asian","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","South East (England)","5","5","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Asian","Foreign, Commonwealth and Development Office","London","325","315","45160","39220"
"In post","2023","Asian","Foreign, Commonwealth and Development Office","Overseas","110","110","49450","53020"
"In post","2023","Asian","Foreign, Commonwealth and Development Office","Scotland","10","10","[c]","[c]"
"In post","2023","Asian","Foreign, Commonwealth and Development Office","South East (England)","50","50","37920","32750"
"In post","2023","Asian","HM Land Registry","East Midlands (England)","85","80","29700","28080"
"In post","2023","Asian","HM Land Registry","East of England","10","10","[c]","[c]"
"In post","2023","Asian","HM Land Registry","London","45","45","38200","31680"
"In post","2023","Asian","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Land Registry","North West (England)","15","15","[c]","[c]"
"In post","2023","Asian","HM Land Registry","South West (England)","15","15","[c]","[c]"
"In post","2023","Asian","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Land Registry","West Midlands (England)","35","30","32570","28080"
"In post","2023","Asian","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Revenue and Customs","East Midlands (England)","570","535","32770","28130"
"In post","2023","Asian","HM Revenue and Customs","East of England","15","10","[c]","[c]"
"In post","2023","Asian","HM Revenue and Customs","London","1770","1685","42390","39450"
"In post","2023","Asian","HM Revenue and Customs","North East (England)","245","235","30360","27890"
"In post","2023","Asian","HM Revenue and Customs","North West (England)","1165","1095","31360","28000"
"In post","2023","Asian","HM Revenue and Customs","Northern Ireland","10","10","[c]","[c]"
"In post","2023","Asian","HM Revenue and Customs","Scotland","170","155","27860","22520"
"In post","2023","Asian","HM Revenue and Customs","South East (England)","95","90","33610","29730"
"In post","2023","Asian","HM Revenue and Customs","South West (England)","75","70","35660","34700"
"In post","2023","Asian","HM Revenue and Customs","Wales","165","160","30080","28130"
"In post","2023","Asian","HM Revenue and Customs","West Midlands (England)","1135","1090","32890","29730"
"In post","2023","Asian","HM Revenue and Customs","Yorkshire and The Humber","1070","1005","29760","27890"
"In post","2023","Asian","HM Treasury","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","London","290","290","44680","40070"
"In post","2023","Asian","HM Treasury","North East (England)","15","15","[c]","[c]"
"In post","2023","Asian","HM Treasury","North West (England)","5","5","[c]","[c]"
"In post","2023","Asian","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Asian","HM Treasury","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Asian","Home Office","East Midlands (England)","35","35","26490","25980"
"In post","2023","Asian","Home Office","East of England","250","210","25480","22400"
"In post","2023","Asian","Home Office","London","3080","2875","36200","30410"
"In post","2023","Asian","Home Office","North East (England)","40","35","25960","25880"
"In post","2023","Asian","Home Office","North West (England)","260","245","28970","25980"
"In post","2023","Asian","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Home Office","Overseas","20","20","[c]","[c]"
"In post","2023","Asian","Home Office","Scotland","45","40","26990","25880"
"In post","2023","Asian","Home Office","South East (England)","115","105","28660","27180"
"In post","2023","Asian","Home Office","South West (England)","10","10","[c]","[c]"
"In post","2023","Asian","Home Office","Unknown","15","15","[c]","[c]"
"In post","2023","Asian","Home Office","Wales","25","25","[c]","[c]"
"In post","2023","Asian","Home Office","West Midlands (England)","295","270","29030","26180"
"In post","2023","Asian","Home Office","Yorkshire and The Humber","390","365","27840","25880"
"In post","2023","Asian","Ministry of Defence","East Midlands (England)","25","25","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","East of England","135","130","41280","38020"
"In post","2023","Asian","Ministry of Defence","London","395","380","39420","38020"
"In post","2023","Asian","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","North West (England)","45","45","30480","27080"
"In post","2023","Asian","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Overseas","20","20","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Scotland","25","25","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","South East (England)","270","265","32150","27500"
"In post","2023","Asian","Ministry of Defence","South West (England)","500","480","38540","35000"
"In post","2023","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Wales","5","5","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","West Midlands (England)","80","80","34390","33830"
"In post","2023","Asian","Ministry of Defence","Yorkshire and The Humber","25","25","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","East Midlands (England)","550","495","27310","23640"
"In post","2023","Asian","Ministry of Justice","East of England","245","230","29820","28480"
"In post","2023","Asian","Ministry of Justice","London","1780","1690","36270","33800"
"In post","2023","Asian","Ministry of Justice","North East (England)","60","50","31520","30070"
"In post","2023","Asian","Ministry of Justice","North West (England)","345","315","29740","25830"
"In post","2023","Asian","Ministry of Justice","Scotland","10","10","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","South East (England)","320","300","30560","28880"
"In post","2023","Asian","Ministry of Justice","South West (England)","80","70","28760","25830"
"In post","2023","Asian","Ministry of Justice","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","Wales","50","45","28540","28480"
"In post","2023","Asian","Ministry of Justice","West Midlands (England)","1255","1165","26740","21780"
"In post","2023","Asian","Ministry of Justice","Yorkshire and The Humber","350","320","30300","28320"
"In post","2023","Asian","National Crime Agency","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Asian","National Crime Agency","East of England","5","5","[c]","[c]"
"In post","2023","Asian","National Crime Agency","London","160","155","41430","39930"
"In post","2023","Asian","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","North West (England)","20","20","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","South East (England)","15","15","[c]","[c]"
"In post","2023","Asian","National Crime Agency","South West (England)","10","10","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","West Midlands (England)","55","50","36490","38310"
"In post","2023","Asian","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","London","5","5","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","London","40","40","43990","43850"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","North West (England)","30","25","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","South West (England)","10","10","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","25","25","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","London","160","160","44150","40000"
"In post","2023","Asian","Office of Gas and Electricity Markets","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Scotland","35","35","33800","31170"
"In post","2023","Asian","Office of Gas and Electricity Markets","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","West Midlands (England)","35","35","39170","36800"
"In post","2023","Asian","Office of Rail and Road","London","25","25","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","North West (England)","5","5","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Government","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Government","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Government","Scotland","340","325","38520","34450"
"In post","2023","Asian","The National Archives","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The National Archives","London","45","45","35860","34710"
"In post","2023","Asian","The National Archives","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The National Archives","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The National Archives","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","London","95","90","49070","42000"
"In post","2023","Asian","UK Export Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","London","30","30","44890","40260"
"In post","2023","Asian","UK Statistics Authority","North East (England)","10","10","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","South East (England)","100","80","29850","25100"
"In post","2023","Asian","UK Statistics Authority","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","Wales","90","85","36410","31560"
"In post","2023","Asian","UK Statistics Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Statistics Authority","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
