"Status","Year","Ethnicity","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","London","Unknown","20","20","[c]","[c]"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","275","270","35030","32110"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","30","30","28660","24450"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","115","115","48350","52760"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport","London","LGBO","10","10","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","London","Heterosexual / straight","260","250","45740","42170"
"In post","2023","Asian","Department for Education","London","LGBO","10","10","[c]","[c]"
"In post","2023","Asian","Department for Education","London","Undeclared","15","15","[c]","[c]"
"In post","2023","Asian","Department for Education","London","Unknown","15","15","[c]","[c]"
"In post","2023","Asian","Department for Education","Outside London","Heterosexual / straight","510","500","39540","37590"
"In post","2023","Asian","Department for Education","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Asian","Department for Education","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","Asian","Department for Education","Outside London","Unknown","30","30","44100","42650"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","190","185","42300","40260"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","London","LGBO","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","London","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","265","260","33490","30320"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","London","Heterosexual / straight","240","235","45760","41550"
"In post","2023","Asian","Department for International Trade","London","LGBO","15","15","[c]","[c]"
"In post","2023","Asian","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","London","Unknown","15","15","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","175","170","46680","40800"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","London","LGBO","15","15","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","London","Undeclared","15","15","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","London","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Outside London","Heterosexual / straight","95","95","37840","37060"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Asian","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","London","Heterosexual / straight","310","305","46720","43750"
"In post","2023","Asian","Department for Transport","London","LGBO","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","London","Undeclared","15","15","[c]","[c]"
"In post","2023","Asian","Department for Transport","London","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","Outside London","Heterosexual / straight","315","300","32540","27260"
"In post","2023","Asian","Department for Transport","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","Outside London","Undeclared","30","30","28670","27450"
"In post","2023","Asian","Department for Transport","Outside London","Unknown","15","10","[c]","[c]"
"In post","2023","Asian","Department for Transport","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","London","Heterosexual / straight","1825","1670","33730","32520"
"In post","2023","Asian","Department for Work and Pensions","London","LGBO","35","30","34250","32520"
"In post","2023","Asian","Department for Work and Pensions","London","Undeclared","155","135","31510","32520"
"In post","2023","Asian","Department for Work and Pensions","London","Unknown","335","280","31230","32520"
"In post","2023","Asian","Department for Work and Pensions","Outside London","Heterosexual / straight","4490","4110","28080","28120"
"In post","2023","Asian","Department for Work and Pensions","Outside London","LGBO","80","75","28000","28120"
"In post","2023","Asian","Department for Work and Pensions","Outside London","Undeclared","285","250","26720","28120"
"In post","2023","Asian","Department for Work and Pensions","Outside London","Unknown","655","535","26340","28120"
"In post","2023","Asian","Department for Work and Pensions","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","London","Heterosexual / straight","655","635","44160","40880"
"In post","2023","Asian","Department of Health and Social Care","London","LGBO","15","15","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","London","Undeclared","65","65","43860","41920"
"In post","2023","Asian","Department of Health and Social Care","London","Unknown","90","90","51630","41790"
"In post","2023","Asian","Department of Health and Social Care","Outside London","Heterosexual / straight","275","260","43550","33820"
"In post","2023","Asian","Department of Health and Social Care","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Outside London","Unknown","30","30","53900","46970"
"In post","2023","Asian","Department of Health and Social Care","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Estyn","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Estyn","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Estyn","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","London","Heterosexual / straight","30","30","43230","34830"
"In post","2023","Asian","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","Outside London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Food Standards Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Foreign, Commonwealth and Development Office","London","Heterosexual / straight","270","260","45610","39210"
"In post","2023","Asian","Foreign, Commonwealth and Development Office","London","LGBO","10","10","[c]","[c]"
"In post","2023","Asian","Foreign, Commonwealth and Development Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Foreign, Commonwealth and Development Office","London","Unknown","50","45","41960","39460"
"In post","2023","Asian","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","55","55","38370","32750"
"In post","2023","Asian","Foreign, Commonwealth and Development Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Foreign, Commonwealth and Development Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Foreign, Commonwealth and Development Office","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","85","85","46480","39450"
"In post","2023","Asian","Foreign, Commonwealth and Development Office","Overseas","LGBO","5","5","[c]","[c]"
"In post","2023","Asian","Foreign, Commonwealth and Development Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Foreign, Commonwealth and Development Office","Overseas","Unknown","20","20","[c]","[c]"
"In post","2023","Asian","HM Land Registry","London","Heterosexual / straight","40","35","38920","31680"
"In post","2023","Asian","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Land Registry","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Land Registry","London","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","HM Land Registry","Outside London","Heterosexual / straight","125","115","30490","28080"
"In post","2023","Asian","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Land Registry","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Asian","HM Land Registry","Outside London","Unknown","35","30","26780","28080"
"In post","2023","Asian","HM Revenue and Customs","London","Heterosexual / straight","1315","1255","43040","39790"
"In post","2023","Asian","HM Revenue and Customs","London","LGBO","45","40","41030","39450"
"In post","2023","Asian","HM Revenue and Customs","London","Undeclared","85","80","39990","39110"
"In post","2023","Asian","HM Revenue and Customs","London","Unknown","330","310","40580","39450"
"In post","2023","Asian","HM Revenue and Customs","Outside London","Heterosexual / straight","3745","3570","31810","28130"
"In post","2023","Asian","HM Revenue and Customs","Outside London","LGBO","100","95","28210","27650"
"In post","2023","Asian","HM Revenue and Customs","Outside London","Undeclared","195","180","29770","27890"
"In post","2023","Asian","HM Revenue and Customs","Outside London","Unknown","670","615","30280","27890"
"In post","2023","Asian","HM Treasury","London","Heterosexual / straight","245","240","45010","40070"
"In post","2023","Asian","HM Treasury","London","LGBO","15","15","[c]","[c]"
"In post","2023","Asian","HM Treasury","London","Undeclared","25","25","[c]","[c]"
"In post","2023","Asian","HM Treasury","London","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","HM Treasury","Outside London","Heterosexual / straight","40","40","42770","41270"
"In post","2023","Asian","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Home Office","London","Heterosexual / straight","2750","2575","36440","30650"
"In post","2023","Asian","Home Office","London","LGBO","25","25","[c]","[c]"
"In post","2023","Asian","Home Office","London","Undeclared","255","230","33160","30200"
"In post","2023","Asian","Home Office","London","Unknown","45","45","36470","29890"
"In post","2023","Asian","Home Office","Outside London","Heterosexual / straight","1310","1200","28040","25880"
"In post","2023","Asian","Home Office","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Asian","Home Office","Outside London","Undeclared","100","85","25980","25880"
"In post","2023","Asian","Home Office","Outside London","Unknown","35","35","24910","25750"
"In post","2023","Asian","Home Office","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Asian","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Home Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Home Office","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Asian","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Home Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","London","Heterosexual / straight","340","330","39480","38020"
"In post","2023","Asian","Ministry of Defence","London","LGBO","5","5","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","London","Undeclared","20","20","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","London","Unknown","25","25","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Outside London","Heterosexual / straight","980","950","36570","33990"
"In post","2023","Asian","Ministry of Defence","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Outside London","Undeclared","55","50","37010","33830"
"In post","2023","Asian","Ministry of Defence","Outside London","Unknown","55","55","33730","30650"
"In post","2023","Asian","Ministry of Defence","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","London","Heterosexual / straight","1595","1520","36350","33800"
"In post","2023","Asian","Ministry of Justice","London","LGBO","35","35","35360","29660"
"In post","2023","Asian","Ministry of Justice","London","Undeclared","95","85","33510","29660"
"In post","2023","Asian","Ministry of Justice","London","Unknown","55","50","39450","35410"
"In post","2023","Asian","Ministry of Justice","Outside London","Heterosexual / straight","2960","2720","28340","25830"
"In post","2023","Asian","Ministry of Justice","Outside London","LGBO","70","65","26570","23640"
"In post","2023","Asian","Ministry of Justice","Outside London","Undeclared","160","145","27950","24070"
"In post","2023","Asian","Ministry of Justice","Outside London","Unknown","70","65","30930","25610"
"In post","2023","Asian","Ministry of Justice","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","London","Heterosexual / straight","145","145","41630","41910"
"In post","2023","Asian","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Outside London","Heterosexual / straight","115","115","36640","38310"
"In post","2023","Asian","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","35","35","43090","43840"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","75","75","40930","33130"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","London","Heterosexual / straight","125","125","42230","37360"
"In post","2023","Asian","Office of Gas and Electricity Markets","London","LGBO","10","10","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","London","Unknown","25","20","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","35","35","38820","36800"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","London","Heterosexual / straight","20","20","[c]","[c]"
