"Status","Year","Age","Disability","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Declared disabled","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Birmingham","Outside London","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Bradford","Outside London","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Bristol, City of","Outside London","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Central Hampshire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Central Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","City of Edinburgh","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Devon CC","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Durham","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Ayrshire and North Ayrshire mainland","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Riding of Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Flintshire and Wrexham","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Glasgow City","Outside London","20","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Greater Manchester North West","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Greater Manchester South West","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Heart of Essex","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Leeds","Outside London","25","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Leicester","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Leicestershire CC and Rutland","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lincolnshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Liverpool","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Manchester","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Mid Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Milton Keynes","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Monmouthshire and Newport","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Norwich and East Norfolk","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Nottingham","Outside London","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Plymouth","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South Hampshire","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South and West Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Staffordshire CC","Outside London","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Suffolk CC","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Swansea","Outside London","45","40","21120","22320"
"In post","2023","16-19","Declared non-disabled","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Tower Hamlets","London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Tyneside","Outside London","25","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Wakefield","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Cumbria","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Westminster","London","35","35","26470","26330"
"In post","2023","16-19","Declared non-disabled","Wiltshire","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","York","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Undeclared","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Aberdeen City and Aberdeenshire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","85","85","19150","18780"
"In post","2023","16-19","Unknown","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Birmingham","Outside London","25","25","[c]","[c]"
"In post","2023","16-19","Unknown","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Bradford","Outside London","5","5","[c]","[c]"
