"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","Heterosexual / straight","605","605","36540","35250"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","LGBO","50","50","36390","35320"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","Unknown","190","190","37460","35810"
"In post","2023","HM Land Registry","London","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","HM Land Registry","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","London","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2023","HM Land Registry","London","EO","Heterosexual / straight","55","50","31720","31680"
"In post","2023","HM Land Registry","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","London","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","HM Land Registry","London","EO","Unknown","40","35","32060","31680"
"In post","2023","HM Land Registry","London","G6/G7","Heterosexual / straight","35","35","69720","70030"
"In post","2023","HM Land Registry","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","London","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Land Registry","London","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","HM Land Registry","London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","HM Land Registry","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","London","SEO/HEO","Heterosexual / straight","105","100","42400","43020"
"In post","2023","HM Land Registry","London","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","HM Land Registry","London","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","HM Land Registry","London","SEO/HEO","Unknown","45","45","42300","43020"
"In post","2023","HM Land Registry","Outside London","AA/AO","Heterosexual / straight","755","695","23370","23390"
"In post","2023","HM Land Registry","Outside London","AA/AO","LGBO","70","65","23330","23390"
"In post","2023","HM Land Registry","Outside London","AA/AO","Undeclared","45","45","23460","23390"
"In post","2023","HM Land Registry","Outside London","AA/AO","Unknown","675","635","23360","23390"
"In post","2023","HM Land Registry","Outside London","EO","Heterosexual / straight","1310","1160","28240","28080"
"In post","2023","HM Land Registry","Outside London","EO","LGBO","55","55","28210","28080"
"In post","2023","HM Land Registry","Outside London","EO","Undeclared","250","215","28340","28080"
"In post","2023","HM Land Registry","Outside London","EO","Unknown","730","665","28320","28080"
"In post","2023","HM Land Registry","Outside London","G6/G7","Heterosexual / straight","190","185","61260","61180"
"In post","2023","HM Land Registry","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","Outside London","G6/G7","Undeclared","25","20","[c]","[c]"
"In post","2023","HM Land Registry","Outside London","G6/G7","Unknown","55","55","58990","57880"
"In post","2023","HM Land Registry","Outside London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","HM Land Registry","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","Outside London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","HM Land Registry","Outside London","SEO/HEO","Heterosexual / straight","1365","1230","38130","34850"
"In post","2023","HM Land Registry","Outside London","SEO/HEO","LGBO","45","45","37880","34850"
"In post","2023","HM Land Registry","Outside London","SEO/HEO","Undeclared","275","240","37810","34850"
"In post","2023","HM Land Registry","Outside London","SEO/HEO","Unknown","440","400","37690","34850"
"In post","2023","HM Revenue and Customs","London","AA/AO","Heterosexual / straight","510","465","26750","26920"
"In post","2023","HM Revenue and Customs","London","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2023","HM Revenue and Customs","London","AA/AO","Undeclared","85","80","26560","26920"
"In post","2023","HM Revenue and Customs","London","AA/AO","Unknown","415","375","26770","26920"
"In post","2023","HM Revenue and Customs","London","EO","Heterosexual / straight","1130","1065","32670","32540"
"In post","2023","HM Revenue and Customs","London","EO","LGBO","75","75","32510","32540"
"In post","2023","HM Revenue and Customs","London","EO","Undeclared","170","160","32840","32540"
"In post","2023","HM Revenue and Customs","London","EO","Unknown","700","665","32640","32540"
"In post","2023","HM Revenue and Customs","London","G6/G7","Heterosexual / straight","1630","1560","68890","65230"
"In post","2023","HM Revenue and Customs","London","G6/G7","LGBO","130","125","68370","65230"
"In post","2023","HM Revenue and Customs","London","G6/G7","Undeclared","230","215","69190","65230"
"In post","2023","HM Revenue and Customs","London","G6/G7","Unknown","535","515","68040","65230"
"In post","2023","HM Revenue and Customs","London","SCS level","Heterosexual / straight","180","175","89960","84330"
"In post","2023","HM Revenue and Customs","London","SCS level","LGBO","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs","London","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs","London","SCS level","Unknown","40","40","93060","84600"
"In post","2023","HM Revenue and Customs","London","SEO/HEO","Heterosexual / straight","2605","2510","42420","40070"
"In post","2023","HM Revenue and Customs","London","SEO/HEO","LGBO","150","150","42210","39790"
"In post","2023","HM Revenue and Customs","London","SEO/HEO","Undeclared","365","350","42830","42060"
"In post","2023","HM Revenue and Customs","London","SEO/HEO","Unknown","1255","1205","41880","39790"
"In post","2023","HM Revenue and Customs","Outside London","AA/AO","Heterosexual / straight","9570","8425","22530","22520"
"In post","2023","HM Revenue and Customs","Outside London","AA/AO","LGBO","775","735","22550","22520"
"In post","2023","HM Revenue and Customs","Outside London","AA/AO","Undeclared","1075","920","22560","22520"
"In post","2023","HM Revenue and Customs","Outside London","AA/AO","Unknown","7805","6845","22540","22520"
"In post","2023","HM Revenue and Customs","Outside London","EO","Heterosexual / straight","8355","7770","28240","28130"
"In post","2023","HM Revenue and Customs","Outside London","EO","LGBO","640","620","28110","28120"
"In post","2023","HM Revenue and Customs","Outside London","EO","Undeclared","845","765","28470","28130"
"In post","2023","HM Revenue and Customs","Outside London","EO","Unknown","4365","4095","28160","28130"
"In post","2023","HM Revenue and Customs","Outside London","G6/G7","Heterosexual / straight","4905","4735","60490","57970"
"In post","2023","HM Revenue and Customs","Outside London","G6/G7","LGBO","285","280","59700","57970"
"In post","2023","HM Revenue and Customs","Outside London","G6/G7","Undeclared","520","495","60560","57970"
"In post","2023","HM Revenue and Customs","Outside London","G6/G7","Unknown","1050","1010","59830","57970"
"In post","2023","HM Revenue and Customs","Outside London","SCS level","Heterosexual / straight","205","200","84890","78430"
"In post","2023","HM Revenue and Customs","Outside London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Outside London","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs","Outside London","SCS level","Unknown","35","35","91450","80580"
"In post","2023","HM Revenue and Customs","Outside London","SEO/HEO","Heterosexual / straight","14255","13620","37800","35000"
"In post","2023","HM Revenue and Customs","Outside London","SEO/HEO","LGBO","985","965","36970","35000"
"In post","2023","HM Revenue and Customs","Outside London","SEO/HEO","Undeclared","1555","1465","38000","35020"
"In post","2023","HM Revenue and Customs","Outside London","SEO/HEO","Unknown","4855","4685","37170","35000"
"In post","2023","HM Treasury","London","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","HM Treasury","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","London","EO","Heterosexual / straight","150","145","28060","28380"
"In post","2023","HM Treasury","London","EO","LGBO","15","15","[c]","[c]"
"In post","2023","HM Treasury","London","EO","Undeclared","20","20","[c]","[c]"
"In post","2023","HM Treasury","London","EO","Unknown","20","20","[c]","[c]"
"In post","2023","HM Treasury","London","G6/G7","Heterosexual / straight","740","725","58720","54990"
"In post","2023","HM Treasury","London","G6/G7","LGBO","75","75","58030","54130"
"In post","2023","HM Treasury","London","G6/G7","Undeclared","115","115","58680","55300"
"In post","2023","HM Treasury","London","G6/G7","Unknown","70","65","73540","68790"
"In post","2023","HM Treasury","London","SCS level","Heterosexual / straight","120","115","84110","78620"
"In post","2023","HM Treasury","London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","HM Treasury","London","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Treasury","London","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","HM Treasury","London","SEO/HEO","Heterosexual / straight","505","500","36710","34470"
"In post","2023","HM Treasury","London","SEO/HEO","LGBO","75","75","35190","33820"
"In post","2023","HM Treasury","London","SEO/HEO","Undeclared","105","105","36540","34190"
"In post","2023","HM Treasury","London","SEO/HEO","Unknown","55","55","43220","40620"
"In post","2023","HM Treasury","Outside London","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","HM Treasury","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Outside London","EO","Heterosexual / straight","55","50","25420","25460"
"In post","2023","HM Treasury","Outside London","EO","LGBO","5","5","[c]","[c]"
"In post","2023","HM Treasury","Outside London","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Treasury","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Outside London","G6/G7","Heterosexual / straight","170","160","56190","53310"
"In post","2023","HM Treasury","Outside London","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","HM Treasury","Outside London","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","HM Treasury","Outside London","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","HM Treasury","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Outside London","SEO/HEO","Heterosexual / straight","195","185","36380","34480"
"In post","2023","HM Treasury","Outside London","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2023","HM Treasury","Outside London","SEO/HEO","Undeclared","30","25","[c]","[c]"
"In post","2023","HM Treasury","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","HM Treasury","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","SEO/HEO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","HM Treasury","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","London","AA/AO","Heterosexual / straight","1175","1035","25940","26400"
"In post","2023","Home Office","London","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2023","Home Office","London","AA/AO","Undeclared","190","165","25920","26400"
"In post","2023","Home Office","London","AA/AO","Unknown","615","605","26120","26400"
"In post","2023","Home Office","London","EO","Heterosexual / straight","2775","2545","30380","30140"
"In post","2023","Home Office","London","EO","LGBO","80","80","30120","29890"
"In post","2023","Home Office","London","EO","Undeclared","420","375","30610","30200"
"In post","2023","Home Office","London","EO","Unknown","1140","1110","30090","29890"
"In post","2023","Home Office","London","G6/G7","Heterosexual / straight","2060","2005","64040","59720"
"In post","2023","Home Office","London","G6/G7","LGBO","135","135","63100","59290"
"In post","2023","Home Office","London","G6/G7","Undeclared","300","295","64590","61540"
"In post","2023","Home Office","London","G6/G7","Unknown","435","430","62860","59290"
"In post","2023","Home Office","London","SCS level","Heterosexual / straight","220","220","91220","83280"
"In post","2023","Home Office","London","SCS level","LGBO","15","15","[c]","[c]"
"In post","2023","Home Office","London","SCS level","Undeclared","20","15","[c]","[c]"
"In post","2023","Home Office","London","SCS level","Unknown","25","25","[c]","[c]"
"In post","2023","Home Office","London","SEO/HEO","Heterosexual / straight","3350","3250","40200","39170"
"In post","2023","Home Office","London","SEO/HEO","LGBO","165","160","40440","43000"
"In post","2023","Home Office","London","SEO/HEO","Undeclared","475","455","40760","43000"
"In post","2023","Home Office","London","SEO/HEO","Unknown","935","925","39500","36840"
"In post","2023","Home Office","London","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Home Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","London","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Home Office","London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Home Office","Outside London","AA/AO","Heterosexual / straight","3930","3430","22190","22400"
"In post","2023","Home Office","Outside London","AA/AO","LGBO","185","175","22240","22400"
"In post","2023","Home Office","Outside London","AA/AO","Undeclared","400","335","22170","22400"
"In post","2023","Home Office","Outside London","AA/AO","Unknown","2935","2775","22370","22400"
"In post","2023","Home Office","Outside London","EO","Heterosexual / straight","7720","7125","26640","25980"
"In post","2023","Home Office","Outside London","EO","LGBO","425","410","26310","25880"
"In post","2023","Home Office","Outside London","EO","Undeclared","1060","955","27150","26410"
"In post","2023","Home Office","Outside London","EO","Unknown","3645","3505","26380","25880"
"In post","2023","Home Office","Outside London","G6/G7","Heterosexual / straight","1050","1025","57800","54260"
"In post","2023","Home Office","Outside London","G6/G7","LGBO","55","55","56740","54260"
"In post","2023","Home Office","Outside London","G6/G7","Undeclared","115","115","57870","54260"
"In post","2023","Home Office","Outside London","G6/G7","Unknown","230","225","59070","55880"
"In post","2023","Home Office","Outside London","SCS level","Heterosexual / straight","50","50","85880","79530"
"In post","2023","Home Office","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Outside London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Home Office","Outside London","SEO/HEO","Heterosexual / straight","4770","4595","35090","32310"
"In post","2023","Home Office","Outside London","SEO/HEO","LGBO","265","260","35010","32310"
"In post","2023","Home Office","Outside London","SEO/HEO","Undeclared","640","615","35420","33350"
"In post","2023","Home Office","Outside London","SEO/HEO","Unknown","675","660","34920","32160"
"In post","2023","Home Office","Outside London","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Home Office","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Home Office","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Home Office","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","Unknown","Heterosexual / straight","95","95","[c]","[c]"
"In post","2023","Home Office","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2023","Home Office","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2023","Home Office","Unknown","EO","Heterosexual / straight","95","85","28020","26780"
"In post","2023","Home Office","Unknown","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Home Office","Unknown","EO","Undeclared","30","25","[c]","[c]"
"In post","2023","Home Office","Unknown","EO","Unknown","30","25","28660","25750"
"In post","2023","Home Office","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Home Office","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","London","AA/AO","Heterosexual / straight","570","555","26710","25870"
"In post","2023","Ministry of Defence","London","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","London","AA/AO","Undeclared","70","70","26050","25810"
"In post","2023","Ministry of Defence","London","AA/AO","Unknown","125","120","27740","26560"
"In post","2023","Ministry of Defence","London","EO","Heterosexual / straight","380","375","31850","31160"
"In post","2023","Ministry of Defence","London","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","London","EO","Undeclared","60","60","32570","31580"
"In post","2023","Ministry of Defence","London","EO","Unknown","105","105","31340","30950"
"In post","2023","Ministry of Defence","London","G6/G7","Heterosexual / straight","605","595","63360","61440"
"In post","2023","Ministry of Defence","London","G6/G7","LGBO","30","30","61030","60220"
"In post","2023","Ministry of Defence","London","G6/G7","Undeclared","100","100","64430","61440"
"In post","2023","Ministry of Defence","London","G6/G7","Unknown","125","125","63140","61440"
"In post","2023","Ministry of Defence","London","SCS level","Heterosexual / straight","140","135","91860","82920"
"In post","2023","Ministry of Defence","London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","London","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2023","Ministry of Defence","London","SCS level","Unknown","25","25","[c]","[c]"
"In post","2023","Ministry of Defence","London","SEO/HEO","Heterosexual / straight","1215","1190","43140","45540"
"In post","2023","Ministry of Defence","London","SEO/HEO","LGBO","90","90","42020","43390"
"In post","2023","Ministry of Defence","London","SEO/HEO","Undeclared","175","170","43830","45750"
"In post","2023","Ministry of Defence","London","SEO/HEO","Unknown","365","360","41920","42420"
"In post","2023","Ministry of Defence","Outside London","AA/AO","Heterosexual / straight","10880","10400","23920","22220"
"In post","2023","Ministry of Defence","Outside London","AA/AO","LGBO","325","315","24510","22220"
"In post","2023","Ministry of Defence","Outside London","AA/AO","Undeclared","1330","1270","25040","22220"
"In post","2023","Ministry of Defence","Outside London","AA/AO","Unknown","2510","2420","24990","22220"
"In post","2023","Ministry of Defence","Outside London","EO","Heterosexual / straight","5770","5590","28690","27470"
"In post","2023","Ministry of Defence","Outside London","EO","LGBO","180","175","28560","27470"
"In post","2023","Ministry of Defence","Outside London","EO","Undeclared","855","825","29810","27740"
"In post","2023","Ministry of Defence","Outside London","EO","Unknown","960","930","28620","27140"
"In post","2023","Ministry of Defence","Outside London","G6/G7","Heterosexual / straight","5220","5025","58320","56180"
"In post","2023","Ministry of Defence","Outside London","G6/G7","LGBO","135","130","55510","54440"
"In post","2023","Ministry of Defence","Outside London","G6/G7","Undeclared","535","515","59610","56180"
"In post","2023","Ministry of Defence","Outside London","G6/G7","Unknown","945","890","58100","55110"
"In post","2023","Ministry of Defence","Outside London","SCS level","Heterosexual / straight","250","240","95590","90000"
"In post","2023","Ministry of Defence","Outside London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Outside London","SCS level","Undeclared","25","20","[c]","[c]"
"In post","2023","Ministry of Defence","Outside London","SCS level","Unknown","35","35","101090","109000"
"In post","2023","Ministry of Defence","Outside London","SEO/HEO","Heterosexual / straight","14905","14420","38000","36920"
"In post","2023","Ministry of Defence","Outside London","SEO/HEO","LGBO","535","530","36670","34660"
"In post","2023","Ministry of Defence","Outside London","SEO/HEO","Undeclared","1940","1865","38760","37300"
"In post","2023","Ministry of Defence","Outside London","SEO/HEO","Unknown","1980","1930","37140","36050"
"In post","2023","Ministry of Defence","Outside London","Unknown","Heterosexual / straight","1665","1620","43790","42000"
"In post","2023","Ministry of Defence","Outside London","Unknown","LGBO","55","50","36780","32550"
"In post","2023","Ministry of Defence","Outside London","Unknown","Undeclared","195","185","46520","42670"
"In post","2023","Ministry of Defence","Outside London","Unknown","Unknown","215","210","37930","33000"
"In post","2023","Ministry of Defence","Overseas","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","EO","Heterosexual / straight","85","85","39690","37380"
"In post","2023","Ministry of Defence","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","G6/G7","Heterosexual / straight","70","70","83910","84180"
"In post","2023","Ministry of Defence","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","SEO/HEO","Heterosexual / straight","230","230","52820","50730"
"In post","2023","Ministry of Defence","Overseas","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","SEO/HEO","Undeclared","35","35","50150","47000"
"In post","2023","Ministry of Defence","Overseas","SEO/HEO","Unknown","185","185","56370","56510"
"In post","2023","Ministry of Defence","Overseas","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","Unknown","Unknown","1695","1695","41950","40010"
"In post","2023","Ministry of Justice","London","AA/AO","Heterosexual / straight","3190","3005","29140","26630"
"In post","2023","Ministry of Justice","London","AA/AO","LGBO","195","190","31010","33800"
"In post","2023","Ministry of Justice","London","AA/AO","Undeclared","370","340","27750","25480"
"In post","2023","Ministry of Justice","London","AA/AO","Unknown","1220","1160","29890","28400"
"In post","2023","Ministry of Justice","London","EO","Heterosexual / straight","1430","1385","32310","29660"
"In post","2023","Ministry of Justice","London","EO","LGBO","95","95","32630","29660"
"In post","2023","Ministry of Justice","London","EO","Undeclared","220","215","32070","29660"
"In post","2023","Ministry of Justice","London","EO","Unknown","400","385","32170","29730"
"In post","2023","Ministry of Justice","London","G6/G7","Heterosexual / straight","1350","1310","63510","61530"
"In post","2023","Ministry of Justice","London","G6/G7","LGBO","125","125","62080","60380"
"In post","2023","Ministry of Justice","London","G6/G7","Undeclared","180","175","65480","64120"
"In post","2023","Ministry of Justice","London","G6/G7","Unknown","305","295","61660","59540"
"In post","2023","Ministry of Justice","London","SCS level","Heterosexual / straight","155","150","89730","83010"
"In post","2023","Ministry of Justice","London","SCS level","LGBO","20","20","[c]","[c]"
"In post","2023","Ministry of Justice","London","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","London","SCS level","Unknown","20","20","[c]","[c]"
"In post","2023","Ministry of Justice","London","SEO/HEO","Heterosexual / straight","2615","2540","42070","43650"
"In post","2023","Ministry of Justice","London","SEO/HEO","LGBO","235","230","42360","43650"
"In post","2023","Ministry of Justice","London","SEO/HEO","Undeclared","330","315","42860","43650"
"In post","2023","Ministry of Justice","London","SEO/HEO","Unknown","785","770","40830","42410"
"In post","2023","Ministry of Justice","London","Unknown","Heterosexual / straight","1730","1650","35620","33820"
