"Status","Year","Disability","Organisation","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Operational Delivery","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Operational Delivery","EO","55","45","25920","25160"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Operational Delivery","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Operational Delivery","SEO/HEO","105","95","34740","33470"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Operational Delivery","AA/AO","120","110","22610","22150"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Operational Delivery","EO","90","90","26790","25920"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Operational Delivery","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Operational Delivery","SEO/HEO","80","75","33800","31540"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Project Delivery","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Science and Engineering","AA/AO","30","30","24710","25340"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Science and Engineering","EO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Science and Engineering","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Science and Engineering","SEO/HEO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Veterinarian","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Veterinarian","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Project Delivery","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Commercial","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Commercial","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Communications","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Counter Fraud","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Digital, Data and Technology","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Digital, Data and Technology","G6/G7","70","70","57760","56430"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Digital, Data and Technology","SEO/HEO","50","50","37570","38050"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Finance","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Finance","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Finance","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Human Resources","AA/AO","35","30","22050","21720"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Human Resources","EO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Human Resources","G6/G7","40","40","57020","56430"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Human Resources","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Human Resources","SEO/HEO","55","55","38270","38920"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Legal","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Policy","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Policy","SEO/HEO","35","30","39420","40660"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Project Delivery","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Property","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Security","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Security","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Security","SEO/HEO","45","45","35510","34320"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","AA/AO","40","35","22930","21830"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","EO","60","60","27590","28110"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","G6/G7","80","80","59580","56430"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","90","85","37900","38460"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Commercial","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Digital, Data and Technology","SEO/HEO","35","35","30680","30130"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Finance","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Project Delivery","SEO/HEO","60","60","30680","30130"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Property","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Science and Engineering","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Statistics","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Unknown","SEO/HEO","145","145","30660","30130"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
