"Status","Year","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","25","25","32300","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","100","95","29890","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Central Hampshire","30","30","31240","29150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cheshire East","25","20","34230","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","60","60","32390","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Devon CC","215","205","28220","24920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Dorset","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Dumfries and Galloway","10","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Cumbria","190","180","26020","22150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Kent","40","35","30590","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","10","10","33080","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","30","30","30350","29150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gloucestershire CC","80","75","31600","26030"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gwynedd","65","55","28240","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","15","15","38850","38060"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Heart of Essex","35","35","31930","29740"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Hertfordshire CC","10","10","34280","32480"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","45","45","35330","32720"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","20","29480","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","20","20","35850","33810"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire CC","20","20","35900","34950"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Manchester","20","20","33070","29740"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Mid Kent","25","25","30550","29150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Mid Lancashire","90","85","30680","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire CC","140","135","31890","26990"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North and West Norfolk","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","15","15","33230","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Nottingham","10","10","31060","26380"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Oxfordshire CC","10","10","40190","37980"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Perth and Kinross, and Stirling","45","45","30810","26320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Powys","20","15","35260","34150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Scottish Borders","15","15","33620","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire","45","40","35170","31110"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Somerset CC","30","30","37050","37300"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Ayrshire","15","15","30730","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Lanarkshire","15","15","34280","33810"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Nottinghamshire","20","20","30190","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West Wales","155","145","28980","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South and West Derbyshire","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Staffordshire CC","95","90","27530","22150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Suffolk CC","45","45","33480","31840"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Tyneside","55","50","33200","29180"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Surrey","655","630","34130","29240"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Sussex (North East)","25","25","34070","30990"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Westminster","20","20","44260","47300"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Wiltshire","10","10","31150","26850"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Worcestershire CC","170","155","30710","27500"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","York","130","130","27000","24920"
"In post","2023","Attorney General's Office","Attorney General's Departments","Westminster","50","50","50950","43000"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Belfast","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Darlington","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Manchester","60","60","42750","39930"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Westminster","140","140","48800","53010"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Ards and North Down","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Belfast","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Birmingham","60","60","62460","53420"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Bristol, City of","130","125","48520","51290"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Cardiff and Vale of Glamorgan","45","45","46640","51290"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","City of Edinburgh","10","10","41920","38460"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Dorset","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Glasgow City","375","365","37590","33020"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester South East","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester South West","85","85","43080","38460"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Leeds","65","60","44220","41050"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Liverpool","30","30","33080","33020"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Manchester","155","155","47200","50690"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Milton Keynes","70","65","35000","34320"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","North Hampshire","25","25","42870","37110"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire CC","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Norwich and East Norfolk","45","45","50140","51290"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Nottingham","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Portsmouth","10","10","34880","34320"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Sheffield","45","40","43740","39580"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Tower Hamlets","1185","1155","56250","56430"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Tyneside","335","310","29490","24860"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","165","160","42460","36460"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Cumbria","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Westminster","2375","2335","52630","55790"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","York","575","550","34310","33020"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Berkshire","5","5","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Birmingham","45","45","30770","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Blackpool","5","5","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Bristol, City of","25","25","30240","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Cardiff and Vale of Glamorgan","35","35","30760","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Central Hampshire","10","10","30750","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","City of Edinburgh","20","20","30310","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Glasgow City","30","30","31190","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Greater Manchester South West","45","45","30670","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Hackney and Newham","30","30","30990","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Leeds","50","50","30800","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Liverpool","15","15","30870","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Manchester","40","40","30190","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Nottingham","20","20","31100","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Sheffield","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","South Hampshire","5","5","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Tower Hamlets","60","60","30620","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Tyneside","40","40","30530","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Unknown","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Westminster","1095","1090","30760","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","York","25","25","29880","28840"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset","160","150","35380","30350"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","North Yorkshire CC","5","5","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Plymouth","5","5","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Suffolk CC","475","450","36290","31270"
"In post","2023","Charity Commission","Charity Commission","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Sefton","380","360","33830","30170"
"In post","2023","Charity Commission","Charity Commission","Somerset CC","35","30","34850","32360"
"In post","2023","Charity Commission","Charity Commission","Westminster","80","80","45710","41370"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Belfast","25","25","26290","25610"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Birmingham","[c]","[c]","[c]","[c]"
